# ('scenarios/K0/', 'solution/K0_best/', 's9.csv', 'Best_GA_Solution_null_fixed_100P5F_60T28U_1_s9.csv.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,633.53125,633.53125
1,605.8958333333334,605.8958333333334
2,587.375,587.375
3,573.0729166666666,573.0729166666666
4,561.7395833333334,561.7395833333334
5,550.6979166666666,550.6979166666666
6,540.6666666666666,540.6666666666666
7,533.1354166666666,533.1354166666666
8,525.4270833333334,525.4270833333334
9,513.375,513.375
10,508.0625,508.0625
11,504.4479166666667,504.4479166666667
12,498.4583333333333,498.4583333333333
13,496.7708333333333,496.7708333333333
14,493.53125,493.53125
15,492.3958333333333,492.3958333333333
16,491.3125,491.3125
17,490.1458333333333,490.1458333333333
18,489.2604166666667,489.2604166666667
19,488.3958333333333,488.3958333333333
20,488.0,488.0
21,487.2083333333333,487.2083333333333
22,486.5416666666667,486.5416666666667
23,485.84375,485.84375
24,485.375,485.375
25,485.0520833333333,485.0520833333333
26,485.0520833333333,485.0520833333333
27,485.0520833333333,485.0520833333333
28,485.0520833333333,485.0520833333333
29,485.0520833333333,485.0520833333333
30,485.0520833333333,485.0520833333333
31,485.0520833333333,485.0520833333333
32,485.0520833333333,485.0520833333333
33,485.0520833333333,485.0520833333333
34,485.0520833333333,485.0520833333333
35,485.0520833333333,485.0520833333333
36,485.0520833333333,485.0520833333333
37,485.0520833333333,485.0520833333333
38,485.0520833333333,485.0520833333333
39,485.0520833333333,485.0520833333333
40,485.0520833333333,485.0520833333333
41,485.0520833333333,485.0520833333333
42,485.0520833333333,485.0520833333333
43,485.0520833333333,485.0520833333333
44,485.0520833333333,485.0520833333333
45,485.0520833333333,485.0520833333333
46,482.7291666666667,482.7291666666667
47,482.0833333333333,482.0833333333333
48,482.0833333333333,482.0833333333333
49,482.0833333333333,482.0833333333333
50,482.0833333333333,482.0833333333333
51,482.0833333333333,482.0833333333333
52,482.0833333333333,482.0833333333333
53,482.0833333333333,482.0833333333333
54,482.0833333333333,482.0833333333333
55,480.9270833333333,480.9270833333333
56,480.9270833333333,480.9270833333333
57,480.9270833333333,480.9270833333333
58,480.9270833333333,480.9270833333333
59,480.9270833333333,480.9270833333333
60,480.9270833333333,480.9270833333333
61,480.9270833333333,480.9270833333333
62,480.9270833333333,480.9270833333333
63,480.9270833333333,480.9270833333333
64,480.9270833333333,480.9270833333333
65,480.9270833333333,480.9270833333333
66,480.9270833333333,480.9270833333333
67,480.5729166666667,480.5729166666667
68,480.4270833333333,480.4270833333333
69,480.4270833333333,480.4270833333333
70,480.4270833333333,480.4270833333333
71,480.4270833333333,480.4270833333333
