1;1;2;4;
3;2;5;2;
3;3;2;10;
4;4;1;9;
5;5;3;6;
5;6;4;6;
6;7;1;10;
6;8;1;1;
6;9;4;6;
7;10;1;3;
12;11;2;8;
13;12;1;7;
13;13;5;9;
15;14;4;2;
16;15;3;5;
17;16;1;3;
20;17;5;2;
24;18;4;9;
25;19;1;10;
25;20;4;10;
25;21;1;6;
26;22;4;2;
27;23;1;3;
27;24;4;9;
27;25;4;1;
28;26;1;8;
28;27;1;5;
28;28;2;2;
31;29;1;4;
31;30;2;2;
32;31;2;5;
33;32;5;8;
34;33;3;7;
34;34;3;3;
35;35;1;8;
38;36;4;4;
38;37;4;1;
39;38;1;8;
43;39;3;9;
43;40;3;10;
44;41;5;6;
45;42;2;9;
45;43;3;6;
45;44;4;1;
45;45;5;3;
45;46;4;2;
45;47;1;5;
51;48;1;8;
54;49;2;9;
55;50;5;9;
56;51;2;10;
57;52;2;1;
57;53;2;2;
58;54;5;8;
60;55;3;10;
60;56;1;8;
61;57;3;4;
62;58;3;7;
65;59;4;10;
66;60;2;3;
66;61;2;7;
66;62;1;2;
66;63;4;2;
68;64;2;9;
68;65;2;9;
68;66;2;7;
69;67;5;9;
70;68;4;4;
71;69;2;2;
71;70;3;5;
74;71;2;3;
75;72;3;4;
77;73;1;6;
82;74;1;1;
82;75;3;4;
83;76;1;6;
84;77;4;5;
84;78;5;5;
84;79;3;2;
84;80;2;2;
85;81;2;9;
87;82;4;7;
88;83;2;9;
89;84;1;10;
89;85;3;6;
89;86;2;4;
90;87;4;7;
90;88;1;8;
92;89;2;8;
92;90;4;7;
93;91;3;8;
93;92;4;5;
93;93;3;2;
95;94;4;10;
96;95;3;1;
96;96;4;9;
96;97;1;4;
98;98;5;6;
100;99;1;4;
100;100;2;2;
