1;1;4;4;
3;2;5;8;
4;3;2;1;
7;4;4;8;
9;5;4;2;
10;6;3;2;
11;7;3;10;
11;8;3;8;
13;9;5;5;
14;10;5;5;
14;11;1;3;
15;12;5;6;
15;13;3;6;
17;14;4;4;
17;15;1;8;
18;16;1;5;
18;17;1;3;
18;18;3;5;
19;19;1;10;
20;20;2;8;
20;21;3;9;
21;22;4;4;
21;23;3;4;
22;24;3;10;
22;25;2;4;
23;26;4;8;
24;27;4;2;
25;28;2;8;
25;29;5;10;
25;30;3;3;
25;31;4;8;
26;32;1;7;
26;33;3;1;
26;34;5;2;
27;35;5;5;
28;36;3;1;
31;37;5;2;
31;38;2;4;
34;39;4;5;
34;40;1;9;
35;41;1;6;
35;42;1;10;
36;43;4;10;
37;44;4;10;
38;45;1;8;
38;46;2;2;
39;47;1;8;
40;48;5;9;
41;49;1;2;
44;50;5;7;
49;51;3;3;
49;52;3;1;
50;53;4;3;
53;54;5;6;
57;55;2;2;
60;56;1;9;
60;57;5;7;
61;58;4;10;
61;59;4;9;
62;60;5;4;
62;61;3;8;
63;62;4;3;
64;63;5;4;
65;64;3;7;
66;65;1;9;
70;66;1;1;
72;67;2;8;
73;68;4;10;
78;69;5;1;
78;70;4;10;
78;71;4;3;
79;72;5;8;
80;73;3;6;
81;74;3;4;
82;75;3;5;
82;76;2;7;
83;77;5;6;
83;78;4;2;
84;79;5;9;
84;80;5;3;
84;81;5;3;
85;82;4;3;
88;83;5;10;
90;84;4;1;
90;85;1;7;
90;86;3;10;
91;87;3;3;
91;88;4;1;
91;89;2;1;
94;90;4;4;
94;91;4;3;
95;92;3;9;
95;93;3;10;
96;94;1;5;
96;95;3;7;
97;96;2;5;
97;97;1;5;
97;98;4;10;
98;99;1;10;
99;100;1;2;
