1;1;4;1;
1;2;2;8;
1;3;5;6;
2;4;5;5;
3;5;5;4;
3;6;4;1;
5;7;3;3;
5;8;4;10;
8;9;4;10;
10;10;1;7;
10;11;4;5;
15;12;5;4;
15;13;3;7;
16;14;2;1;
16;15;2;6;
17;16;1;9;
18;17;3;2;
19;18;1;2;
20;19;1;3;
20;20;3;6;
20;21;3;8;
23;22;5;9;
26;23;3;9;
27;24;4;6;
27;25;1;8;
28;26;4;10;
28;27;5;7;
29;28;5;3;
30;29;1;5;
31;30;2;6;
31;31;4;9;
32;32;4;3;
33;33;5;1;
34;34;5;10;
35;35;5;5;
36;36;3;8;
40;37;3;3;
40;38;2;1;
41;39;5;4;
42;40;5;5;
43;41;5;5;
43;42;4;4;
44;43;4;10;
48;44;2;8;
48;45;3;4;
48;46;4;2;
50;47;3;4;
50;48;4;3;
50;49;4;8;
52;50;1;9;
52;51;1;5;
55;52;3;7;
55;53;1;8;
56;54;2;5;
60;55;1;8;
60;56;1;5;
60;57;1;7;
61;58;5;2;
62;59;1;9;
62;60;4;3;
63;61;4;3;
63;62;2;10;
64;63;3;3;
64;64;2;2;
67;65;1;10;
71;66;3;4;
71;67;4;10;
72;68;5;4;
77;69;3;7;
78;70;2;10;
78;71;1;3;
79;72;1;4;
79;73;2;8;
80;74;4;8;
80;75;1;7;
81;76;1;7;
82;77;3;1;
83;78;2;7;
83;79;1;7;
83;80;1;7;
84;81;3;7;
87;82;2;6;
88;83;1;1;
88;84;4;8;
90;85;5;8;
91;86;2;4;
91;87;5;7;
91;88;5;6;
92;89;5;7;
93;90;2;4;
94;91;3;6;
94;92;1;10;
94;93;3;10;
96;94;5;5;
96;95;1;1;
97;96;3;6;
98;97;2;2;
99;98;1;9;
100;99;2;9;
100;100;1;9;
