2;1;2;7;
9;2;5;10;
10;3;3;3;
11;4;5;2;
13;5;2;10;
13;6;4;5;
16;7;4;5;
22;8;5;2;
29;9;4;10;
43;10;1;4;
46;11;3;5;
50;12;1;2;
52;13;1;9;
54;14;3;9;
58;15;3;9;
62;16;1;3;
65;17;3;10;
66;18;1;8;
69;19;3;6;
72;20;4;8;
81;21;3;9;
87;22;3;1;
90;23;2;3;
90;24;1;1;
94;25;2;7;
94;26;2;3;
100;27;5;1;
101;28;5;7;
103;29;5;8;
104;30;4;2;
109;31;3;10;
121;32;4;8;
121;33;4;3;
122;34;3;5;
124;35;3;4;
125;36;4;5;
126;37;1;5;
127;38;3;5;
128;39;5;5;
128;40;2;3;
129;41;3;2;
134;42;4;10;
136;43;3;9;
136;44;4;8;
140;45;4;5;
144;46;2;3;
152;47;4;7;
152;48;4;5;
152;49;1;7;
154;50;1;5;
155;51;3;4;
161;52;3;6;
163;53;4;9;
164;54;1;9;
170;55;4;9;
174;56;4;9;
175;57;5;4;
179;58;4;4;
180;59;1;1;
181;60;1;6;
187;61;2;10;
188;62;2;3;
188;63;3;7;
188;64;3;8;
191;65;5;2;
193;66;5;3;
204;67;5;4;
206;68;4;8;
208;69;4;7;
210;70;1;6;
210;71;4;4;
211;72;1;6;
215;73;4;7;
219;74;2;4;
219;75;1;8;
224;76;3;4;
225;77;3;4;
236;78;1;10;
238;79;5;8;
240;80;1;6;
241;81;4;9;
241;82;1;5;
247;83;1;7;
256;84;4;6;
257;85;1;8;
258;86;5;6;
258;87;1;3;
259;88;2;2;
266;89;3;6;
267;90;2;9;
270;91;2;2;
271;92;2;4;
274;93;2;3;
277;94;3;2;
279;95;5;8;
282;96;3;9;
286;97;3;9;
288;98;5;10;
288;99;2;6;
294;100;3;4;
