1;1;4;10;
1;2;4;10;
2;3;5;7;
3;4;3;4;
7;5;5;5;
7;6;3;5;
8;7;4;8;
9;8;1;8;
9;9;3;2;
10;10;2;1;
11;11;3;7;
11;12;4;8;
11;13;3;4;
13;14;2;2;
13;15;5;1;
15;16;2;7;
18;17;1;4;
21;18;2;10;
21;19;5;1;
21;20;4;3;
22;21;2;4;
22;22;5;2;
22;23;2;7;
23;24;4;2;
25;25;4;8;
27;26;4;9;
27;27;5;10;
28;28;3;1;
28;29;5;10;
28;30;2;2;
28;31;1;8;
29;32;4;2;
29;33;4;8;
30;34;3;9;
33;35;3;9;
34;36;5;1;
34;37;3;7;
34;38;4;5;
37;39;4;10;
37;40;5;4;
37;41;3;9;
38;42;2;6;
38;43;4;1;
38;44;1;10;
39;45;5;2;
39;46;1;5;
39;47;1;9;
42;48;3;7;
42;49;2;6;
43;50;2;7;
44;51;2;9;
44;52;5;6;
44;53;4;6;
45;54;3;2;
50;55;5;6;
50;56;4;2;
51;57;4;2;
52;58;1;6;
54;59;5;2;
58;60;2;6;
60;61;2;6;
60;62;4;10;
61;63;5;1;
61;64;3;4;
62;65;3;5;
63;66;5;9;
64;67;1;7;
64;68;5;10;
65;69;5;3;
67;70;2;3;
68;71;2;7;
68;72;2;2;
69;73;4;10;
69;74;4;10;
69;75;1;3;
70;76;3;3;
71;77;5;4;
74;78;1;3;
77;79;4;2;
78;80;3;2;
80;81;1;5;
81;82;2;5;
83;83;5;1;
84;84;5;10;
86;85;4;8;
87;86;1;7;
88;87;2;10;
88;88;5;5;
90;89;4;8;
90;90;2;2;
91;91;4;5;
93;92;4;9;
94;93;1;5;
94;94;1;4;
94;95;4;8;
94;96;2;7;
96;97;4;3;
97;98;4;9;
99;99;1;6;
99;100;2;10;
