1;1;5;10;
1;2;2;6;
4;3;3;1;
5;4;5;3;
5;5;5;9;
6;6;4;10;
6;7;3;8;
6;8;5;6;
6;9;5;4;
6;10;4;3;
7;11;2;3;
7;12;1;7;
7;13;5;1;
12;14;1;6;
15;15;3;10;
15;16;4;7;
19;17;1;5;
20;18;3;2;
20;19;4;4;
21;20;3;3;
22;21;3;6;
23;22;5;5;
24;23;4;5;
25;24;5;7;
25;25;2;6;
26;26;3;9;
27;27;4;2;
27;28;5;10;
34;29;4;9;
35;30;1;9;
35;31;4;10;
35;32;1;1;
36;33;3;6;
36;34;5;10;
38;35;4;8;
38;36;5;9;
38;37;1;9;
39;38;3;4;
40;39;2;2;
40;40;1;1;
42;41;1;3;
42;42;5;10;
44;43;4;9;
45;44;4;10;
46;45;1;9;
47;46;2;10;
49;47;3;10;
49;48;1;5;
50;49;2;9;
52;50;5;8;
52;51;1;4;
53;52;3;5;
53;53;3;4;
54;54;4;10;
56;55;2;9;
56;56;5;4;
57;57;5;8;
57;58;2;3;
57;59;4;9;
59;60;4;2;
62;61;4;6;
62;62;1;10;
62;63;2;10;
63;64;5;1;
63;65;1;6;
63;66;4;3;
65;67;4;10;
66;68;3;7;
66;69;4;2;
69;70;2;5;
70;71;5;10;
73;72;5;8;
73;73;5;5;
74;74;3;8;
75;75;3;2;
77;76;2;6;
80;77;3;6;
81;78;5;10;
81;79;2;1;
81;80;4;8;
81;81;3;4;
83;82;2;9;
84;83;1;2;
85;84;3;1;
86;85;5;4;
86;86;1;10;
87;87;1;9;
89;88;4;9;
90;89;5;5;
91;90;2;6;
91;91;3;8;
92;92;3;7;
93;93;1;5;
93;94;4;5;
94;95;4;1;
95;96;1;5;
95;97;2;3;
96;98;1;3;
98;99;3;4;
100;100;2;9;
