1;1;1;10;
1;2;5;9;
4;3;2;10;
5;4;1;4;
7;5;4;10;
8;6;3;10;
9;7;3;2;
10;8;1;4;
10;9;1;9;
11;10;2;4;
11;11;4;6;
11;12;4;6;
11;13;1;2;
11;14;1;6;
14;15;5;10;
16;16;4;10;
17;17;4;4;
18;18;5;8;
22;19;2;8;
22;20;1;4;
23;21;4;4;
24;22;4;10;
24;23;1;8;
25;24;4;1;
25;25;5;9;
28;26;4;9;
29;27;1;6;
30;28;2;5;
32;29;1;7;
32;30;1;3;
34;31;1;8;
35;32;3;4;
37;33;4;7;
37;34;1;4;
38;35;2;5;
39;36;4;5;
40;37;2;1;
40;38;2;10;
41;39;3;7;
42;40;4;7;
42;41;3;1;
42;42;2;3;
43;43;4;8;
43;44;5;1;
43;45;5;8;
44;46;4;1;
45;47;5;5;
45;48;4;2;
46;49;4;8;
46;50;3;2;
47;51;4;6;
50;52;2;1;
51;53;2;7;
52;54;1;10;
52;55;1;10;
54;56;4;6;
58;57;4;2;
59;58;4;5;
59;59;2;7;
60;60;2;10;
60;61;3;7;
60;62;4;7;
63;63;2;2;
64;64;4;8;
64;65;4;8;
64;66;3;10;
65;67;5;8;
65;68;5;6;
65;69;3;4;
67;70;2;3;
67;71;2;1;
71;72;4;7;
72;73;3;9;
72;74;5;7;
72;75;2;3;
74;76;1;4;
75;77;5;2;
76;78;2;3;
77;79;5;6;
77;80;3;1;
79;81;4;1;
79;82;3;8;
80;83;3;8;
82;84;3;4;
83;85;3;6;
84;86;5;7;
84;87;1;4;
84;88;3;6;
84;89;3;10;
86;90;4;7;
90;91;1;1;
91;92;5;7;
92;93;3;9;
93;94;5;7;
94;95;3;8;
97;96;2;3;
98;97;5;7;
98;98;4;4;
100;99;3;7;
100;100;2;10;
