5;1;5;5;
6;2;2;1;
12;3;3;5;
15;4;3;3;
18;5;4;6;
20;6;4;3;
30;7;2;4;
35;8;2;5;
35;9;1;7;
36;10;3;5;
38;11;5;9;
41;12;2;2;
41;13;1;1;
46;14;2;10;
46;15;2;5;
52;16;4;10;
53;17;5;9;
53;18;1;7;
61;19;2;9;
63;20;5;2;
66;21;3;1;
66;22;1;7;
68;23;4;6;
72;24;5;10;
72;25;4;6;
73;26;5;4;
83;27;1;1;
85;28;3;10;
86;29;4;2;
98;30;5;7;
99;31;5;7;
100;32;4;2;
101;33;2;10;
101;34;1;8;
103;35;3;10;
106;36;4;3;
106;37;2;1;
118;38;4;6;
119;39;5;3;
120;40;3;6;
121;41;3;6;
122;42;5;9;
127;43;5;4;
129;44;4;8;
130;45;1;9;
131;46;1;4;
134;47;4;2;
137;48;2;10;
142;49;5;3;
143;50;3;1;
147;51;5;4;
151;52;4;5;
152;53;2;5;
153;54;2;2;
154;55;3;10;
155;56;2;9;
158;57;1;1;
160;58;5;2;
161;59;1;5;
164;60;5;10;
166;61;5;10;
168;62;3;10;
168;63;2;10;
181;64;2;2;
187;65;1;3;
192;66;1;4;
192;67;2;5;
202;68;3;5;
206;69;1;7;
206;70;1;10;
206;71;5;1;
208;72;2;1;
213;73;5;8;
219;74;5;4;
222;75;3;2;
229;76;3;5;
233;77;1;9;
234;78;4;6;
237;79;4;2;
240;80;4;8;
242;81;2;8;
243;82;4;10;
245;83;4;5;
250;84;5;4;
252;85;5;3;
259;86;5;10;
262;87;5;8;
262;88;4;10;
262;89;2;2;
262;90;2;10;
278;91;5;10;
278;92;4;4;
279;93;2;5;
283;94;5;3;
284;95;5;9;
285;96;2;3;
294;97;2;9;
294;98;5;1;
294;99;4;8;
299;100;1;3;
