1;1;1;5;
3;2;1;1;
5;3;3;2;
5;4;3;2;
8;5;3;3;
9;6;4;8;
10;7;4;9;
10;8;3;5;
11;9;3;4;
13;10;5;5;
13;11;4;2;
13;12;2;5;
13;13;2;7;
14;14;3;7;
14;15;1;3;
18;16;1;8;
19;17;3;6;
19;18;1;8;
21;19;4;1;
21;20;3;10;
21;21;2;5;
22;22;5;3;
22;23;1;9;
24;24;3;2;
24;25;4;1;
25;26;4;6;
26;27;3;2;
26;28;1;1;
27;29;2;10;
27;30;1;7;
29;31;4;7;
29;32;1;5;
31;33;4;1;
33;34;1;2;
34;35;2;2;
35;36;4;2;
36;37;2;3;
36;38;2;4;
36;39;2;8;
37;40;4;4;
37;41;2;9;
38;42;1;7;
40;43;4;4;
41;44;2;5;
42;45;5;2;
43;46;1;3;
43;47;5;9;
45;48;4;5;
45;49;4;7;
54;50;5;3;
55;51;2;8;
56;52;5;1;
56;53;4;2;
57;54;5;6;
58;55;5;4;
59;56;3;1;
60;57;5;9;
61;58;4;6;
61;59;5;7;
62;60;2;10;
65;61;5;3;
66;62;4;8;
66;63;1;5;
66;64;2;9;
66;65;2;3;
66;66;5;8;
68;67;3;9;
68;68;3;7;
70;69;1;1;
70;70;1;2;
70;71;1;3;
70;72;3;7;
71;73;1;2;
71;74;3;1;
71;75;5;8;
72;76;2;4;
77;77;3;2;
77;78;2;5;
78;79;2;6;
78;80;2;10;
80;81;4;1;
81;82;4;6;
82;83;5;7;
84;84;2;4;
85;85;2;7;
87;86;3;5;
87;87;2;6;
89;88;3;9;
90;89;2;9;
90;90;5;5;
90;91;5;4;
91;92;2;1;
91;93;3;6;
92;94;4;10;
94;95;1;7;
96;96;2;3;
97;97;4;6;
98;98;1;10;
98;99;1;1;
98;100;1;9;
