4;1;2;8;
8;2;5;2;
9;3;5;10;
10;4;3;2;
11;5;3;3;
19;6;4;9;
29;7;5;6;
30;8;4;9;
31;9;2;10;
38;10;4;5;
39;11;5;5;
40;12;2;6;
41;13;1;5;
42;14;5;2;
44;15;1;9;
47;16;5;10;
47;17;1;4;
55;18;5;9;
61;19;4;10;
61;20;4;2;
62;21;5;3;
63;22;5;2;
63;23;2;4;
65;24;3;4;
73;25;1;2;
75;26;2;2;
80;27;3;9;
86;28;3;10;
86;29;4;8;
92;30;1;8;
92;31;2;7;
94;32;1;5;
95;33;2;10;
102;34;3;10;
104;35;1;7;
109;36;2;1;
109;37;3;5;
113;38;2;3;
118;39;3;2;
120;40;1;1;
121;41;4;6;
122;42;1;7;
124;43;5;2;
125;44;1;7;
129;45;1;6;
132;46;5;10;
136;47;1;6;
145;48;4;7;
147;49;5;1;
149;50;2;9;
157;51;5;6;
162;52;1;3;
162;53;1;5;
174;54;2;9;
175;55;2;2;
180;56;3;7;
185;57;4;9;
186;58;3;3;
186;59;5;8;
187;60;2;9;
189;61;1;8;
190;62;1;6;
192;63;3;2;
206;64;4;2;
214;65;1;5;
215;66;5;7;
219;67;2;6;
220;68;1;3;
220;69;1;5;
220;70;4;1;
221;71;4;8;
222;72;2;10;
225;73;5;3;
231;74;5;8;
231;75;5;9;
239;76;3;1;
240;77;5;2;
242;78;4;8;
243;79;1;2;
243;80;5;5;
246;81;2;4;
253;82;3;5;
254;83;3;3;
255;84;1;6;
256;85;3;3;
267;86;5;9;
271;87;2;6;
274;88;5;8;
275;89;5;9;
277;90;3;3;
277;91;4;1;
280;92;5;5;
282;93;5;4;
282;94;3;1;
286;95;4;3;
288;96;4;9;
291;97;4;8;
292;98;5;1;
293;99;4;7;
295;100;1;4;
