2;1;2;2;
2;2;2;5;
3;3;4;10;
4;4;5;2;
5;5;4;7;
7;6;1;3;
7;7;5;1;
9;8;2;3;
9;9;4;5;
10;10;3;5;
13;11;2;5;
13;12;2;9;
14;13;3;10;
14;14;4;4;
15;15;1;6;
20;16;1;1;
20;17;2;10;
22;18;4;1;
22;19;1;1;
23;20;3;4;
23;21;5;5;
24;22;3;2;
25;23;3;2;
25;24;1;4;
29;25;1;8;
30;26;3;4;
31;27;3;10;
32;28;1;5;
33;29;5;6;
34;30;1;7;
34;31;3;6;
35;32;3;10;
36;33;4;9;
39;34;2;9;
39;35;1;4;
39;36;1;8;
41;37;4;3;
41;38;5;4;
42;39;2;7;
43;40;2;10;
43;41;2;10;
44;42;3;5;
45;43;5;9;
45;44;5;6;
46;45;1;4;
48;46;3;10;
48;47;2;1;
50;48;2;10;
51;49;2;3;
51;50;4;1;
52;51;3;3;
52;52;2;8;
54;53;2;6;
56;54;2;9;
57;55;4;4;
58;56;1;8;
59;57;5;3;
60;58;4;6;
62;59;4;9;
62;60;3;4;
64;61;4;5;
65;62;4;3;
66;63;4;2;
67;64;3;10;
68;65;4;10;
68;66;3;6;
68;67;3;4;
69;68;4;3;
69;69;2;5;
71;70;5;1;
72;71;1;9;
72;72;2;9;
73;73;1;5;
73;74;3;1;
74;75;2;10;
74;76;2;7;
75;77;5;6;
75;78;4;3;
75;79;4;2;
76;80;5;8;
77;81;2;8;
77;82;2;6;
79;83;1;2;
79;84;1;2;
80;85;3;5;
81;86;1;9;
84;87;2;1;
84;88;5;2;
85;89;1;9;
88;90;2;1;
89;91;1;6;
89;92;2;4;
91;93;3;1;
92;94;3;8;
92;95;2;6;
94;96;2;4;
95;97;3;6;
95;98;3;4;
96;99;3;6;
100;100;3;9;
