2;1;2;5;
3;2;1;2;
3;3;2;7;
4;4;4;7;
5;5;3;3;
6;6;5;6;
6;7;3;5;
6;8;2;5;
7;9;4;2;
11;10;5;10;
12;11;3;8;
12;12;3;4;
13;13;4;5;
13;14;1;4;
15;15;4;7;
18;16;3;3;
18;17;5;10;
21;18;1;7;
22;19;2;3;
22;20;2;1;
25;21;5;7;
26;22;3;10;
28;23;2;1;
29;24;4;4;
30;25;3;5;
30;26;3;10;
31;27;4;1;
31;28;3;8;
31;29;2;6;
33;30;3;2;
33;31;3;5;
35;32;4;3;
35;33;5;7;
37;34;2;8;
38;35;2;1;
40;36;1;2;
41;37;4;8;
42;38;2;9;
43;39;3;1;
47;40;2;8;
48;41;5;4;
49;42;3;3;
50;43;2;1;
51;44;3;3;
52;45;5;7;
53;46;5;3;
53;47;5;8;
54;48;4;4;
55;49;4;3;
56;50;1;4;
56;51;3;5;
56;52;5;2;
57;53;4;10;
59;54;2;4;
59;55;5;10;
60;56;1;2;
60;57;5;10;
60;58;2;3;
62;59;5;3;
62;60;2;1;
64;61;1;2;
65;62;4;9;
66;63;3;2;
66;64;3;7;
67;65;1;10;
67;66;5;8;
68;67;4;3;
70;68;2;3;
70;69;5;9;
70;70;1;7;
71;71;1;5;
72;72;4;5;
73;73;5;2;
74;74;2;9;
75;75;3;8;
75;76;1;3;
76;77;5;5;
77;78;2;4;
77;79;4;9;
80;80;2;1;
81;81;2;8;
81;82;1;3;
82;83;4;7;
83;84;5;3;
86;85;1;4;
87;86;5;2;
87;87;2;3;
88;88;2;1;
88;89;1;6;
89;90;5;6;
91;91;2;5;
91;92;3;9;
91;93;2;6;
92;94;5;2;
93;95;2;2;
93;96;3;7;
95;97;5;1;
96;98;2;7;
98;99;2;8;
99;100;5;3;
