6;1;3;7;
9;2;4;10;
11;3;3;7;
14;4;2;2;
17;5;4;6;
19;6;2;3;
19;7;5;3;
24;8;1;7;
24;9;2;4;
26;10;5;7;
27;11;4;7;
29;12;4;3;
30;13;3;6;
31;14;4;8;
37;15;5;7;
40;16;5;5;
41;17;3;2;
42;18;1;3;
43;19;1;4;
46;20;2;4;
47;21;2;4;
48;22;3;1;
50;23;5;3;
52;24;5;5;
52;25;1;9;
53;26;3;3;
58;27;2;7;
60;28;1;10;
61;29;1;3;
62;30;5;9;
65;31;1;2;
73;32;5;1;
77;33;4;1;
79;34;5;8;
80;35;2;10;
80;36;3;1;
80;37;4;7;
84;38;4;8;
89;39;4;2;
90;40;2;6;
105;41;4;2;
105;42;2;5;
106;43;1;7;
116;44;3;10;
116;45;5;3;
118;46;1;7;
122;47;2;8;
133;48;2;6;
135;49;5;2;
137;50;3;4;
137;51;1;9;
139;52;1;8;
151;53;3;9;
155;54;3;3;
155;55;2;3;
157;56;1;2;
161;57;1;7;
166;58;1;3;
172;59;5;2;
179;60;2;3;
180;61;2;9;
182;62;2;10;
183;63;4;5;
185;64;5;8;
189;65;3;3;
190;66;5;7;
194;67;3;2;
198;68;3;7;
206;69;2;10;
210;70;1;8;
211;71;1;3;
221;72;3;1;
221;73;2;1;
226;74;3;5;
231;75;2;6;
233;76;3;4;
233;77;3;1;
238;78;1;3;
242;79;5;3;
243;80;1;4;
245;81;2;9;
247;82;4;7;
247;83;2;8;
249;84;5;4;
250;85;5;9;
264;86;4;9;
265;87;4;9;
270;88;1;1;
272;89;4;7;
281;90;2;9;
283;91;1;4;
289;92;1;9;
290;93;1;4;
291;94;1;8;
293;95;1;9;
296;96;1;1;
298;97;3;1;
300;98;4;6;
300;99;5;5;
300;100;2;3;
