1;1;5;6;
1;2;4;2;
4;3;3;9;
4;4;1;2;
6;5;2;10;
10;6;4;9;
10;7;1;9;
11;8;5;2;
11;9;1;7;
20;10;3;4;
22;11;2;1;
22;12;3;7;
24;13;3;6;
28;14;1;10;
30;15;1;1;
37;16;1;1;
38;17;4;2;
51;18;5;3;
52;19;5;4;
54;20;1;4;
60;21;1;9;
64;22;3;8;
64;23;4;4;
64;24;3;9;
64;25;5;8;
65;26;5;1;
68;27;4;7;
69;28;4;7;
72;29;2;10;
73;30;1;7;
73;31;1;6;
76;32;1;2;
76;33;4;7;
78;34;5;9;
79;35;1;8;
89;36;2;6;
92;37;3;1;
97;38;4;3;
98;39;5;7;
104;40;2;4;
105;41;4;3;
111;42;3;10;
119;43;1;3;
124;44;5;8;
124;45;5;3;
126;46;1;1;
134;47;5;5;
135;48;4;4;
135;49;5;6;
137;50;4;1;
142;51;4;1;
145;52;5;7;
148;53;4;2;
152;54;2;1;
156;55;3;2;
156;56;2;3;
158;57;1;10;
160;58;3;4;
162;59;3;4;
167;60;1;9;
169;61;4;5;
175;62;4;7;
179;63;1;9;
187;64;5;4;
187;65;4;1;
191;66;3;4;
197;67;1;8;
199;68;2;3;
199;69;1;4;
204;70;3;10;
204;71;4;6;
204;72;4;9;
206;73;2;2;
207;74;2;10;
208;75;3;2;
208;76;5;1;
209;77;1;5;
212;78;2;10;
213;79;3;8;
219;80;5;3;
224;81;4;10;
224;82;1;8;
229;83;4;9;
230;84;3;9;
230;85;5;3;
239;86;1;2;
241;87;5;2;
247;88;2;2;
249;89;1;2;
256;90;3;7;
261;91;1;9;
263;92;1;4;
269;93;5;9;
279;94;2;6;
279;95;3;4;
280;96;4;8;
282;97;2;2;
289;98;5;2;
298;99;2;2;
300;100;5;8;
