2;1;5;2;
10;2;2;9;
10;3;4;3;
20;4;2;10;
21;5;3;8;
22;6;1;3;
24;7;5;8;
27;8;1;3;
29;9;2;3;
30;10;2;2;
31;11;4;4;
31;12;1;9;
36;13;4;1;
40;14;3;9;
40;15;3;9;
41;16;5;4;
41;17;1;2;
41;18;5;2;
45;19;2;7;
47;20;5;4;
47;21;5;9;
47;22;4;6;
51;23;5;10;
53;24;5;1;
53;25;4;10;
53;26;4;5;
55;27;3;10;
66;28;1;1;
67;29;3;7;
72;30;5;6;
76;31;5;7;
81;32;2;7;
84;33;1;1;
87;34;3;3;
89;35;1;4;
89;36;5;3;
95;37;3;8;
98;38;4;6;
99;39;2;9;
102;40;2;2;
104;41;2;9;
107;42;5;10;
110;43;4;10;
113;44;1;9;
115;45;3;4;
115;46;1;2;
115;47;5;5;
116;48;5;7;
119;49;2;2;
122;50;5;9;
127;51;5;4;
128;52;4;1;
128;53;1;10;
133;54;4;2;
136;55;1;4;
137;56;1;9;
138;57;4;1;
140;58;1;7;
141;59;4;10;
142;60;1;6;
144;61;3;5;
145;62;4;8;
149;63;3;4;
154;64;3;7;
160;65;5;2;
162;66;5;5;
162;67;4;9;
167;68;1;8;
168;69;1;8;
174;70;4;7;
182;71;3;10;
184;72;5;3;
187;73;3;3;
189;74;4;5;
195;75;2;5;
198;76;1;10;
200;77;2;1;
200;78;3;6;
200;79;3;2;
202;80;1;10;
206;81;4;3;
219;82;4;3;
221;83;4;8;
225;84;1;8;
229;85;5;7;
230;86;3;3;
238;87;4;2;
240;88;3;9;
246;89;5;3;
247;90;4;5;
258;91;5;2;
258;92;5;4;
260;93;5;4;
263;94;4;3;
268;95;5;4;
270;96;1;5;
270;97;5;10;
270;98;3;2;
271;99;2;3;
285;100;2;9;
