1;1;5;10;
2;2;2;2;
6;3;2;5;
9;4;2;5;
18;5;4;8;
18;6;1;7;
22;7;1;8;
26;8;4;7;
39;9;5;5;
43;10;3;10;
46;11;5;6;
48;12;4;4;
49;13;5;8;
57;14;5;10;
66;15;3;1;
67;16;3;7;
68;17;1;10;
70;18;4;3;
72;19;4;2;
73;20;1;3;
76;21;3;5;
80;22;1;9;
84;23;3;7;
84;24;3;5;
87;25;4;9;
91;26;5;9;
98;27;3;8;
112;28;1;2;
119;29;1;5;
119;30;4;6;
120;31;3;5;
134;32;4;6;
135;33;1;6;
144;34;4;8;
146;35;2;9;
150;36;3;9;
154;37;2;3;
160;38;3;10;
160;39;3;2;
160;40;1;7;
163;41;4;9;
168;42;2;6;
168;43;4;8;
169;44;2;4;
171;45;4;9;
171;46;4;2;
174;47;4;6;
176;48;3;1;
178;49;3;1;
182;50;5;3;
187;51;2;2;
189;52;2;8;
190;53;5;3;
192;54;4;8;
194;55;5;1;
197;56;4;2;
198;57;2;10;
199;58;5;5;
201;59;5;4;
201;60;5;4;
201;61;1;3;
201;62;5;7;
202;63;3;10;
202;64;1;8;
206;65;4;6;
206;66;1;7;
207;67;3;8;
208;68;2;2;
209;69;3;6;
226;70;5;6;
231;71;5;1;
235;72;3;10;
238;73;5;8;
240;74;3;6;
240;75;2;3;
244;76;4;8;
245;77;4;1;
246;78;4;9;
247;79;1;9;
248;80;3;6;
250;81;3;4;
250;82;5;2;
250;83;1;1;
252;84;2;10;
255;85;1;3;
258;86;2;3;
258;87;2;6;
275;88;4;9;
277;89;2;1;
280;90;3;6;
284;91;4;3;
284;92;5;10;
290;93;1;8;
290;94;2;2;
292;95;1;7;
292;96;2;9;
292;97;3;2;
295;98;2;2;
295;99;4;8;
296;100;1;3;
