2;1;5;2;
2;2;2;1;
5;3;5;3;
10;4;2;5;
15;5;1;6;
22;6;4;7;
32;7;2;1;
35;8;1;1;
37;9;2;10;
45;10;3;1;
45;11;5;1;
49;12;3;7;
50;13;2;3;
56;14;5;8;
58;15;1;5;
59;16;5;3;
61;17;2;9;
61;18;4;5;
69;19;3;1;
72;20;4;1;
72;21;3;4;
75;22;5;7;
77;23;5;4;
78;24;4;3;
91;25;1;9;
91;26;5;4;
95;27;2;4;
95;28;3;6;
96;29;1;3;
98;30;3;6;
102;31;3;10;
103;32;1;7;
104;33;4;10;
109;34;1;8;
109;35;4;6;
112;36;1;6;
117;37;1;5;
119;38;2;7;
121;39;5;3;
135;40;4;3;
139;41;4;10;
143;42;3;8;
149;43;3;8;
149;44;4;1;
151;45;2;7;
153;46;4;4;
154;47;2;2;
156;48;2;6;
156;49;5;2;
157;50;1;2;
159;51;5;8;
161;52;5;4;
163;53;2;2;
168;54;5;1;
168;55;3;10;
173;56;5;7;
176;57;2;6;
176;58;4;10;
176;59;2;8;
178;60;1;1;
179;61;3;7;
179;62;2;5;
187;63;3;8;
187;64;5;5;
189;65;4;7;
190;66;5;7;
206;67;3;9;
207;68;5;4;
207;69;1;6;
211;70;5;10;
214;71;2;9;
214;72;5;2;
216;73;4;4;
230;74;1;9;
239;75;1;1;
247;76;3;4;
250;77;3;10;
252;78;5;5;
254;79;2;5;
254;80;1;6;
254;81;4;3;
257;82;3;8;
264;83;3;6;
264;84;5;6;
265;85;4;2;
269;86;3;5;
271;87;2;7;
271;88;5;5;
273;89;3;3;
275;90;1;8;
276;91;5;2;
285;92;4;4;
286;93;1;5;
289;94;5;4;
290;95;3;9;
291;96;4;8;
294;97;3;3;
294;98;1;5;
297;99;2;10;
298;100;1;2;
