1;1;4;4;
2;2;4;6;
8;3;3;3;
9;4;2;8;
10;5;4;2;
15;6;5;6;
26;7;2;3;
27;8;1;1;
29;9;1;9;
34;10;1;7;
36;11;4;3;
39;12;5;1;
47;13;2;1;
48;14;3;2;
49;15;1;9;
50;16;4;8;
52;17;1;7;
57;18;1;5;
63;19;4;2;
64;20;5;7;
65;21;2;9;
65;22;1;8;
67;23;5;9;
69;24;5;10;
72;25;4;6;
74;26;3;1;
79;27;4;1;
80;28;4;10;
84;29;1;1;
94;30;5;6;
94;31;4;5;
95;32;1;6;
99;33;4;10;
100;34;5;7;
103;35;5;6;
107;36;5;6;
115;37;1;9;
117;38;3;2;
121;39;5;6;
122;40;3;8;
124;41;4;2;
125;42;2;2;
126;43;5;3;
129;44;2;6;
134;45;1;9;
137;46;4;2;
140;47;4;9;
146;48;4;7;
148;49;2;6;
149;50;5;7;
152;51;2;4;
158;52;2;6;
161;53;1;10;
162;54;1;8;
165;55;2;7;
165;56;4;9;
170;57;2;7;
171;58;2;10;
172;59;4;7;
173;60;5;7;
173;61;5;9;
174;62;1;8;
180;63;3;3;
181;64;2;8;
184;65;4;3;
186;66;5;7;
186;67;1;9;
194;68;5;6;
198;69;2;6;
201;70;3;1;
208;71;5;7;
208;72;2;7;
209;73;4;9;
215;74;5;4;
218;75;1;6;
224;76;2;7;
225;77;1;6;
230;78;2;8;
234;79;1;9;
245;80;5;9;
245;81;3;4;
247;82;3;2;
248;83;5;9;
252;84;2;10;
255;85;5;2;
258;86;3;7;
259;87;5;2;
263;88;5;5;
275;89;1;2;
276;90;1;9;
276;91;3;4;
279;92;4;7;
283;93;5;10;
284;94;4;9;
285;95;4;6;
287;96;5;8;
295;97;3;5;
296;98;4;8;
299;99;1;5;
300;100;4;10;
