1;1;2;1;
2;2;2;8;
4;3;3;10;
10;4;4;3;
11;5;2;2;
12;6;5;5;
13;7;4;1;
15;8;3;9;
22;9;1;9;
25;10;5;7;
35;11;2;8;
47;12;5;4;
47;13;4;7;
47;14;5;1;
48;15;5;10;
51;16;1;4;
56;17;3;1;
56;18;1;2;
57;19;2;2;
59;20;1;6;
61;21;4;10;
65;22;3;5;
66;23;2;10;
68;24;1;2;
69;25;1;3;
71;26;5;4;
72;27;2;7;
75;28;1;7;
75;29;4;1;
76;30;2;5;
78;31;3;9;
85;32;3;9;
93;33;4;4;
93;34;4;8;
98;35;1;5;
99;36;4;7;
106;37;5;6;
107;38;3;2;
108;39;3;6;
111;40;2;2;
111;41;1;9;
114;42;1;6;
115;43;3;1;
118;44;1;7;
123;45;2;9;
124;46;1;1;
126;47;4;7;
127;48;4;8;
128;49;1;1;
129;50;2;2;
133;51;4;5;
135;52;3;2;
136;53;5;1;
148;54;2;7;
150;55;1;2;
152;56;4;6;
155;57;3;10;
167;58;1;5;
169;59;1;5;
170;60;3;2;
172;61;4;6;
178;62;5;5;
179;63;2;10;
179;64;4;8;
194;65;1;6;
195;66;4;6;
195;67;4;3;
204;68;5;3;
210;69;2;9;
215;70;1;6;
220;71;5;7;
234;72;1;1;
247;73;3;9;
247;74;2;5;
249;75;3;1;
249;76;5;9;
253;77;1;7;
254;78;5;8;
254;79;2;5;
255;80;2;1;
256;81;5;8;
258;82;3;3;
259;83;2;5;
261;84;4;5;
263;85;2;9;
263;86;2;4;
268;87;5;6;
268;88;1;1;
268;89;5;2;
269;90;5;6;
272;91;1;8;
274;92;3;1;
278;93;1;4;
281;94;2;1;
282;95;3;8;
286;96;2;9;
292;97;2;10;
294;98;2;3;
295;99;3;8;
299;100;1;4;
