Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1
2.0;0.0;0.0;1.0;0.0;0.0;1.0;15.0;18.0;42.0;0.4166666666666667;0.46153846153846156;1.0;1.0;1.2;2.8;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8757396449704142;0.1242603550295858;0.0;0.0;0.0;1;0;0
5.0;0.0;0.0;1.0;0.625;0.0;1.0;25.0;18.0;30.0;0.6097560975609756;0.4090909090909091;0.75;1.3888888888888888;1.0;1.6666666666666667;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.865979381443299;0.13402061855670103;0.0;0.0;0.0;0;1;0
5.0;0.0;1.0;0.0;0.38461538461538464;1.0;0.8461538461538461;20.0;25.0;25.0;0.45454545454545453;0.6097560975609756;0.5813953488372093;1.0;1.25;1.25;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8825910931174089;0.11740890688259109;0.0;0.0;0.0;1;0;0
3.0;1.0;0.0;0.0;1.0;0.5333333333333333;0.4;30.0;26.0;27.0;0.6818181818181818;0.5531914893617021;0.54;1.1538461538461537;1.0;1.0384615384615385;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8871595330739299;0.11284046692607004;0.0;0.0;0.0;1;0;0
5.0;2.0;0.0;0.0;1.0;0.26666666666666666;0.2;45.0;20.0;20.0;0.7627118644067796;0.35714285714285715;0.3448275862068966;2.25;1.0;1.0;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8382352941176471;0.16176470588235295;0.0;0.0;0.0;0;0;1
5.0;1.0;0.0;1.0;1.0;0.12;0.6;40.0;15.0;29.0;0.6896551724137931;0.2727272727272727;0.5087719298245614;2.6666666666666665;1.0;1.9333333333333333;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8424242424242424;0.1303030303030303;0.02727272727272727;0.0;0.0;0;1;0
5.0;1.0;0.0;0.0;1.0;0.5;0.5;35.0;22.0;24.0;0.6363636363636364;0.4230769230769231;0.4444444444444444;1.5909090909090908;1.0;1.0909090909090908;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8261964735516373;0.10075566750629723;0.07304785894206549;0.0;0.0;0;1;0
4.0;1.0;1.0;0.0;0.8823529411764706;1.0;0.29411764705882354;30.0;35.0;26.0;0.5769230769230769;0.6363636363636364;0.4482758620689655;1.1538461538461537;1.3461538461538463;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8714953271028038;0.08644859813084112;0.035046728971962614;0.007009345794392523;0.0;0;0;1
3.0;0.0;0.0;1.0;0.3125;0.4375;1.0;15.0;25.0;37.0;0.39473684210526316;0.5434782608695652;0.7551020408163265;1.0;1.6666666666666667;2.466666666666667;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9122807017543859;0.05458089668615984;0.021442495126705652;0.005847953216374269;0.005847953216374269;1;0;0
3.0;0.0;0.0;0.0;0.9090909090909091;0.18181818181818182;1.0;20.0;20.0;32.0;0.6060606060606061;0.4878048780487805;0.7272727272727273;1.0;1.0;1.6;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9295238095238095;0.04380952380952381;0.0019047619047619048;0.0;0.024761904761904763;0;1;0
4.0;0.0;0.0;0.0;0.0;1.0;0.1;15.0;28.0;15.0;0.5769230769230769;0.9655172413793104;0.6;1.0;1.8666666666666667;1.0;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9579967689822294;0.017770597738287562;0.006462035541195477;0.0032310177705977385;0.014539579967689823;1;0;0
4.0;0.0;0.0;0.0;1.0;0.5;0.0;20.0;23.0;14.0;0.8;0.696969696969697;0.4827586206896552;1.4285714285714286;1.6428571428571428;1.0;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.9459876543209876;0.023148148148148147;0.021604938271604937;0.004629629629629629;0.004629629629629629;0;0;1
4.0;0.0;0.0;1.0;0.47619047619047616;0.23809523809523808;1.0;20.0;23.0;35.0;0.43478260869565216;0.42592592592592593;0.7;1.0;1.15;1.75;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.9162929745889388;0.053811659192825115;0.02092675635276532;0.004484304932735426;0.004484304932735426;0;1;0
4.0;0.0;1.0;0.0;0.2777777777777778;1.0;0.5;15.0;30.0;23.0;0.35714285714285715;0.6818181818181818;0.5;1.0;2.0;1.5333333333333334;0.9090909090909091;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.9324894514767933;0.0450070323488045;0.008438818565400843;0.0028129395218002813;0.011251758087201125;1;0;0
4.0;0.0;1.0;0.0;0.7692307692307693;1.0;0.3076923076923077;20.0;25.0;18.0;0.5405405405405406;0.6410256410256411;0.43902439024390244;1.1111111111111112;1.3888888888888888;1.0;0.9090909090909091;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.9459815546772069;0.03557312252964427;0.0013175230566534915;0.003952569169960474;0.013175230566534914;0;0;1
2.0;0.0;0.0;0.0;0.38461538461538464;0.6153846153846154;1.0;20.0;26.0;34.0;0.4878048780487805;0.5909090909090909;0.723404255319149;1.0;1.3;1.7;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9426829268292682;0.03170731707317073;0.018292682926829267;0.0;0.007317073170731708;0;0;1
4.0;0.0;0.0;1.0;0.14705882352941177;0.23529411764705882;1.0;15.0;20.0;55.0;0.2631578947368421;0.3389830508474576;0.8088235294117647;1.0;1.3333333333333333;3.6666666666666665;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.9191438763376932;0.0558858501783591;0.0178359096313912;0.0;0.007134363852556481;0;1;0
4.0;0.0;1.0;1.0;0.0;0.5172413793103449;1.0;10.0;27.0;50.0;0.18518518518518517;0.48214285714285715;0.7692307692307693;1.0;2.7;5.0;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.933920704845815;0.048458149779735685;0.006607929515418502;0.003303964757709251;0.007709251101321586;1;0;0
