1;1;2;5;
2;2;4;4;
2;3;1;7;
2;4;4;7;
3;5;5;8;
3;6;2;8;
4;7;1;9;
4;8;1;5;
6;9;5;6;
7;10;3;2;
8;11;1;3;
8;12;5;8;
10;13;5;10;
11;14;3;6;
12;15;3;2;
14;16;2;4;
14;17;4;9;
15;18;4;6;
18;19;1;7;
20;20;5;7;
21;21;5;8;
21;22;3;1;
22;23;2;5;
22;24;2;2;
23;25;2;5;
24;26;4;2;
27;27;5;3;
28;28;3;9;
29;29;2;2;
30;30;5;10;
32;31;4;4;
33;32;4;10;
33;33;5;3;
34;34;2;5;
34;35;1;3;
34;36;1;2;
36;37;4;6;
36;38;2;2;
37;39;3;9;
38;40;3;4;
38;41;2;1;
38;42;1;1;
39;43;5;1;
40;44;2;4;
41;45;2;10;
43;46;1;4;
44;47;4;9;
45;48;3;7;
45;49;1;8;
46;50;4;2;
47;51;1;9;
49;52;4;7;
51;53;2;6;
51;54;5;9;
52;55;2;6;
52;56;4;9;
53;57;3;1;
53;58;3;9;
54;59;3;10;
55;60;3;4;
55;61;2;8;
56;62;2;5;
57;63;2;3;
59;64;3;7;
60;65;3;8;
62;66;2;6;
62;67;3;6;
63;68;5;8;
64;69;2;5;
64;70;2;5;
68;71;3;5;
69;72;2;8;
70;73;4;5;
71;74;4;9;
74;75;1;3;
75;76;1;10;
75;77;4;9;
75;78;3;4;
77;79;1;6;
77;80;5;6;
77;81;3;4;
77;82;2;3;
78;83;5;2;
80;84;4;9;
83;85;5;9;
83;86;1;9;
84;87;5;9;
85;88;1;7;
85;89;4;10;
87;90;4;9;
88;91;2;4;
88;92;1;2;
89;93;4;7;
89;94;5;6;
92;95;3;7;
93;96;3;5;
94;97;5;3;
96;98;2;1;
99;99;4;7;
100;100;2;5;
