1;1;1;5;
1;2;3;7;
2;3;1;1;
3;4;1;8;
4;5;2;5;
5;6;3;4;
6;7;2;2;
7;8;3;3;
7;9;2;4;
9;10;5;1;
11;11;1;6;
11;12;1;5;
13;13;1;4;
14;14;1;3;
15;15;3;3;
15;16;4;8;
17;17;1;7;
18;18;2;2;
19;19;4;1;
19;20;1;7;
21;21;3;2;
22;22;5;3;
26;23;1;9;
26;24;1;9;
26;25;5;7;
27;26;1;10;
28;27;2;1;
29;28;3;4;
29;29;4;8;
29;30;1;6;
30;31;4;7;
30;32;4;6;
31;33;2;8;
31;34;1;4;
33;35;5;9;
33;36;1;6;
34;37;5;1;
37;38;1;9;
38;39;1;8;
38;40;5;10;
38;41;2;5;
38;42;5;7;
40;43;1;9;
41;44;3;8;
41;45;2;8;
44;46;5;3;
44;47;3;10;
47;48;1;6;
47;49;5;6;
50;50;2;6;
51;51;1;3;
51;52;2;10;
52;53;5;3;
53;54;5;4;
56;55;3;8;
56;56;3;8;
57;57;3;10;
58;58;5;5;
62;59;1;1;
63;60;2;9;
63;61;1;1;
64;62;1;8;
64;63;1;9;
65;64;1;9;
68;65;5;7;
68;66;3;9;
68;67;4;5;
70;68;5;8;
70;69;3;4;
71;70;4;4;
71;71;2;1;
72;72;1;3;
72;73;1;5;
73;74;3;10;
73;75;5;10;
75;76;4;9;
77;77;1;6;
79;78;4;10;
79;79;3;6;
81;80;2;2;
84;81;5;9;
85;82;5;1;
85;83;3;6;
86;84;5;1;
86;85;2;4;
88;86;2;9;
88;87;1;3;
91;88;1;10;
93;89;5;2;
94;90;5;3;
94;91;2;9;
97;92;1;7;
97;93;1;10;
97;94;4;1;
99;95;4;1;
99;96;3;4;
100;97;5;7;
100;98;1;8;
100;99;3;5;
100;100;2;9;
