2;1;2;6;
4;2;2;3;
5;3;2;2;
5;4;2;5;
6;5;4;3;
8;6;2;9;
10;7;2;10;
14;8;3;6;
16;9;4;7;
16;10;4;5;
16;11;2;5;
16;12;1;4;
17;13;2;9;
19;14;1;7;
19;15;1;5;
20;16;4;2;
20;17;1;7;
22;18;1;4;
22;19;3;8;
23;20;4;9;
23;21;5;6;
24;22;3;9;
25;23;2;4;
25;24;1;4;
26;25;3;6;
26;26;4;1;
27;27;2;3;
31;28;3;7;
32;29;3;8;
32;30;3;6;
32;31;3;10;
35;32;1;10;
35;33;3;3;
36;34;1;4;
38;35;1;1;
40;36;2;8;
45;37;3;5;
46;38;3;3;
46;39;1;7;
46;40;5;6;
46;41;2;5;
47;42;2;9;
47;43;4;8;
48;44;1;9;
49;45;5;7;
49;46;2;1;
52;47;5;3;
53;48;3;10;
53;49;1;10;
54;50;5;9;
54;51;2;3;
54;52;2;9;
56;53;3;8;
57;54;1;8;
59;55;2;8;
61;56;5;3;
62;57;3;2;
63;58;2;6;
63;59;1;6;
63;60;5;5;
63;61;2;4;
64;62;5;4;
65;63;1;3;
66;64;4;5;
67;65;2;5;
68;66;1;8;
69;67;5;6;
69;68;1;8;
70;69;2;1;
70;70;4;10;
70;71;4;6;
72;72;3;6;
72;73;2;10;
73;74;4;6;
74;75;3;9;
75;76;3;10;
76;77;3;6;
76;78;4;3;
77;79;5;6;
80;80;1;8;
80;81;5;9;
80;82;2;10;
80;83;2;9;
82;84;5;7;
83;85;2;5;
84;86;2;4;
86;87;1;1;
89;88;1;4;
89;89;5;7;
90;90;2;7;
91;91;2;10;
91;92;1;6;
91;93;5;8;
92;94;4;7;
93;95;1;1;
93;96;2;7;
94;97;4;6;
96;98;1;7;
96;99;4;5;
96;100;5;5;
