0;1;2;3;4
1;1;2;4;
3;2;5;1;
4;3;4;6;
4;4;2;1;
4;5;1;4;
7;6;2;10;
8;7;1;6;
9;8;4;7;
11;9;2;2;
12;10;2;8;
12;11;3;9;
13;12;5;5;
14;13;2;4;
15;14;5;4;
17;15;3;3;
22;16;5;1;
23;17;3;7;
24;18;3;6;
29;19;4;3;
42;20;1;9;
42;21;1;4;
43;22;4;4;
44;23;5;3;
44;24;2;7;
44;25;4;10;
46;26;4;9;
48;27;3;6;
50;28;5;2;
54;29;2;7;
57;30;4;2;
58;31;3;4;
58;32;1;5;
59;33;5;7;
59;34;4;5;
59;35;3;8;
60;36;3;8;
60;37;5;9;
60;38;3;1;
62;39;3;2;
64;40;5;5;
66;41;4;4;
67;42;3;4;
67;43;3;9;
68;44;4;7;
70;45;2;7;
71;46;1;8;
71;47;5;4;
72;48;4;4;
73;49;3;7;
74;50;3;2;
75;51;4;4;
75;52;1;2;
76;53;3;7;
77;54;2;2;
79;55;5;1;
85;56;1;6;
85;57;1;7;
89;58;1;4;
91;59;3;9;
91;60;5;7;
93;61;1;1;
97;62;5;2;
98;63;2;5;
98;64;2;4;
99;65;5;1;
101;66;1;5;
103;67;4;10;
105;68;4;1;
107;69;2;1;
110;70;1;10;
111;71;3;8;
113;72;5;5;
113;73;5;6;
114;74;5;4;
117;75;4;7;
118;76;4;6;
119;77;3;8;
120;78;3;1;
120;79;2;4;
