0;1;2;3;4
3;1;5;7;
3;2;5;9;
3;3;3;8;
5;4;3;4;
5;5;2;10;
5;6;1;1;
5;7;1;8;
9;8;5;8;
11;9;4;1;
12;10;5;5;
15;11;5;5;
16;12;3;1;
16;13;5;10;
16;14;3;9;
19;15;1;5;
20;16;4;5;
22;17;1;2;
22;18;2;9;
28;19;2;1;
28;20;2;3;
30;21;4;9;
36;22;3;4;
38;23;1;10;
40;24;2;8;
45;25;3;1;
46;26;4;7;
46;27;5;8;
47;28;5;1;
49;29;2;5;
50;30;2;7;
54;31;4;7;
55;32;4;7;
56;33;5;10;
57;34;2;8;
58;35;4;6;
59;36;1;2;
60;37;3;8;
61;38;4;3;
61;39;2;5;
66;40;4;3;
68;41;2;1;
68;42;5;8;
68;43;1;6;
72;44;3;4;
76;45;2;8;
77;46;2;4;
80;47;4;6;
81;48;3;10;
81;49;1;2;
85;50;1;10;
85;51;4;6;
85;52;2;1;
86;53;3;4;
88;54;2;10;
88;55;3;5;
89;56;2;6;
92;57;2;4;
93;58;2;8;
94;59;1;7;
96;60;4;4;
102;61;5;7;
103;62;3;2;
104;63;4;4;
105;64;4;4;
105;65;1;8;
105;66;5;4;
106;67;5;7;
106;68;4;7;
109;69;2;4;
109;70;1;7;
110;71;3;4;
111;72;5;10;
112;73;5;5;
113;74;3;4;
113;75;3;1;
114;76;3;9;
115;77;3;5;
117;78;3;5;
119;79;1;4;
