0;1;2;3;4
1;1;3;10;
3;2;2;9;
3;3;1;8;
5;4;1;8;
5;5;4;8;
5;6;2;6;
7;7;4;4;
12;8;3;6;
12;9;4;7;
12;10;4;4;
12;11;1;2;
13;12;1;3;
14;13;4;1;
16;14;2;3;
17;15;5;2;
18;16;5;9;
20;17;5;4;
22;18;5;3;
23;19;3;6;
23;20;5;7;
24;21;4;10;
29;22;1;1;
29;23;2;8;
31;24;1;10;
33;25;2;8;
34;26;5;10;
36;27;3;8;
37;28;4;2;
38;29;1;7;
42;30;2;2;
42;31;4;2;
48;32;2;7;
51;33;3;3;
54;34;5;7;
57;35;5;4;
59;36;3;3;
62;37;4;6;
63;38;4;6;
64;39;4;7;
67;40;5;5;
67;41;5;5;
68;42;3;1;
70;43;3;5;
70;44;3;7;
72;45;5;3;
72;46;3;1;
75;47;2;9;
76;48;2;4;
76;49;2;1;
81;50;1;8;
81;51;1;7;
86;52;4;8;
87;53;3;9;
88;54;2;3;
88;55;1;6;
88;56;2;10;
89;57;1;10;
90;58;4;10;
92;59;4;2;
92;60;1;8;
94;61;1;2;
97;62;3;9;
98;63;3;5;
99;64;2;6;
104;65;2;8;
106;66;1;2;
107;67;5;7;
107;68;1;7;
109;69;2;3;
109;70;2;4;
114;71;2;1;
118;72;1;4;
