0;1;2;3;4
1;1;1;9;
2;2;1;9;
6;3;2;9;
6;4;4;7;
7;5;5;5;
8;6;4;10;
17;7;5;7;
17;8;4;7;
18;9;5;2;
19;10;4;3;
20;11;2;3;
21;12;4;7;
23;13;2;3;
26;14;1;7;
27;15;4;1;
27;16;4;1;
27;17;5;6;
28;18;2;10;
29;19;3;5;
33;20;4;8;
43;21;2;8;
45;22;2;7;
45;23;5;5;
46;24;5;5;
47;25;3;7;
47;26;2;3;
51;27;5;7;
51;28;5;6;
52;29;4;8;
53;30;5;4;
54;31;4;1;
57;32;1;6;
57;33;2;6;
58;34;1;8;
58;35;3;4;
60;36;2;3;
61;37;3;7;
62;38;1;5;
62;39;5;5;
62;40;1;2;
64;41;4;8;
67;42;4;8;
67;43;2;6;
71;44;1;1;
72;45;5;9;
79;46;3;6;
82;47;5;7;
86;48;3;10;
91;49;5;6;
92;50;5;9;
93;51;4;9;
95;52;1;7;
97;53;5;4;
97;54;4;7;
100;55;2;10;
102;56;1;3;
109;57;3;3;
109;58;2;3;
112;59;5;4;
112;60;1;7;
116;61;2;4;
117;62;3;3;
117;63;3;3;
118;64;5;5;
119;65;2;3;
