0;1;2;3;4
1;1;2;2;
5;2;1;2;
7;3;4;2;
7;4;1;4;
17;5;1;3;
18;6;1;8;
20;7;3;2;
23;8;3;5;
24;9;4;8;
32;10;2;10;
32;11;5;4;
37;12;2;6;
37;13;3;9;
37;14;1;10;
37;15;3;6;
38;16;5;1;
39;17;4;6;
40;18;3;3;
41;19;4;6;
42;20;5;10;
43;21;3;6;
43;22;4;6;
43;23;1;2;
46;24;1;5;
51;25;5;9;
51;26;4;3;
52;27;5;6;
52;28;2;7;
56;29;3;2;
56;30;4;9;
58;31;5;4;
58;32;1;10;
62;33;1;9;
63;34;1;10;
66;35;4;8;
67;36;3;7;
67;37;1;1;
69;38;4;8;
69;39;5;8;
70;40;4;2;
71;41;1;4;
75;42;5;4;
75;43;4;3;
75;44;2;5;
80;45;5;10;
82;46;2;1;
83;47;3;8;
85;48;3;6;
85;49;2;1;
87;50;3;7;
90;51;5;6;
96;52;4;10;
97;53;5;1;
102;54;2;3;
103;55;3;6;
105;56;1;8;
107;57;1;2;
109;58;3;8;
114;59;4;10;
114;60;2;9;
115;61;4;8;
115;62;2;3;
118;63;3;6;
118;64;2;8;
119;65;3;5;
119;66;4;4;
