0;1;2;3;4
1;1;3;1;
3;2;4;9;
3;3;5;5;
4;4;2;3;
6;5;4;3;
6;6;1;1;
8;7;1;9;
9;8;3;5;
11;9;1;5;
11;10;4;7;
12;11;1;3;
13;12;4;2;
14;13;4;5;
15;14;1;5;
16;15;5;10;
16;16;4;6;
17;17;1;7;
17;18;1;3;
22;19;1;4;
22;20;2;4;
23;21;1;2;
36;22;4;1;
40;23;4;4;
43;24;2;10;
46;25;1;7;
48;26;1;6;
52;27;4;5;
60;28;5;4;
60;29;3;10;
63;30;3;6;
64;31;1;3;
65;32;2;7;
65;33;3;4;
68;34;1;10;
72;35;5;4;
74;36;3;5;
74;37;3;10;
75;38;5;4;
75;39;5;2;
79;40;3;5;
80;41;4;5;
81;42;1;7;
84;43;2;4;
84;44;5;1;
91;45;4;4;
91;46;4;2;
91;47;2;3;
92;48;4;4;
92;49;5;4;
92;50;3;6;
92;51;2;1;
94;52;2;4;
94;53;4;5;
97;54;1;10;
105;55;1;1;
107;56;1;10;
108;57;5;9;
111;58;5;6;
114;59;5;4;
