0;1;2;3;4
0;1;2;10;
1;2;2;6;
6;3;3;7;
7;4;3;6;
9;5;5;5;
10;6;1;7;
14;7;5;4;
16;8;5;9;
23;9;5;6;
25;10;1;10;
25;11;3;1;
26;12;4;6;
29;13;2;4;
30;14;5;10;
37;15;4;1;
39;16;1;4;
40;17;5;2;
41;18;1;7;
42;19;1;3;
42;20;2;9;
45;21;2;4;
48;22;2;2;
50;23;5;10;
52;24;3;9;
52;25;3;4;
53;26;4;9;
54;27;4;10;
57;28;1;9;
59;29;1;8;
59;30;3;9;
60;31;5;9;
62;32;5;3;
64;33;4;7;
67;34;1;2;
68;35;5;6;
71;36;1;9;
72;37;2;6;
73;38;3;10;
75;39;3;4;
75;40;5;2;
76;41;2;1;
79;42;4;3;
81;43;4;5;
81;44;1;3;
82;45;5;4;
83;46;3;10;
89;47;3;4;
91;48;2;1;
92;49;3;3;
93;50;3;7;
96;51;5;7;
96;52;4;9;
97;53;3;10;
102;54;3;6;
103;55;4;9;
104;56;1;2;
104;57;3;1;
105;58;2;3;
105;59;2;3;
105;60;3;8;
106;61;2;9;
109;62;1;1;
111;63;3;8;
111;64;5;6;
112;65;5;4;
