0;1;2;3;4
0;1;5;4;
3;2;4;1;
6;3;3;8;
7;4;3;1;
9;5;1;9;
10;6;1;9;
12;7;1;8;
13;8;2;9;
15;9;4;9;
16;10;5;7;
16;11;1;10;
17;12;5;5;
18;13;4;2;
19;14;5;7;
21;15;2;3;
21;16;2;4;
22;17;5;3;
24;18;5;4;
24;19;1;2;
25;20;5;10;
29;21;5;8;
30;22;4;10;
30;23;3;3;
32;24;2;8;
34;25;1;9;
34;26;1;1;
35;27;2;8;
36;28;1;5;
37;29;5;4;
38;30;4;4;
39;31;2;8;
40;32;4;3;
41;33;5;9;
41;34;1;9;
42;35;3;6;
42;36;1;9;
42;37;3;9;
44;38;2;2;
44;39;3;4;
44;40;1;1;
46;41;3;5;
51;42;1;9;
53;43;2;3;
54;44;4;10;
54;45;5;7;
58;46;4;8;
59;47;1;1;
59;48;1;2;
59;49;1;4;
60;50;3;7;
63;51;5;10;
66;52;2;9;
67;53;2;3;
68;54;5;1;
69;55;4;5;
70;56;5;10;
72;57;1;7;
72;58;3;1;
73;59;1;2;
74;60;3;9;
75;61;1;6;
76;62;5;10;
76;63;1;3;
79;64;1;5;
80;65;5;1;
81;66;5;8;
82;67;1;5;
82;68;3;3;
82;69;1;9;
82;70;1;8;
83;71;3;4;
85;72;4;6;
86;73;1;7;
87;74;2;8;
88;75;3;1;
88;76;1;6;
90;77;1;3;
90;78;1;1;
92;79;4;3;
92;80;1;1;
93;81;3;10;
93;82;1;6;
94;83;4;6;
94;84;3;8;
94;85;4;8;
94;86;1;5;
98;87;2;1;
98;88;2;10;
99;89;3;3;
100;90;5;7;
100;91;1;6;
101;92;5;2;
102;93;2;1;
103;94;3;10;
110;95;3;5;
111;96;3;1;
113;97;1;1;
114;98;4;8;
117;99;3;1;
