0;1;2;3;4
1;1;5;1;
3;2;5;8;
5;3;3;1;
11;4;4;2;
15;5;4;2;
16;6;3;5;
18;7;3;2;
20;8;2;7;
26;9;5;4;
27;10;1;7;
39;11;2;1;
41;12;2;10;
41;13;4;2;
41;14;2;2;
41;15;3;3;
42;16;1;5;
43;17;4;5;
43;18;1;6;
49;19;5;7;
50;20;4;3;
50;21;4;7;
52;22;5;2;
53;23;4;6;
55;24;1;3;
58;25;2;10;
60;26;5;7;
62;27;4;3;
65;28;3;7;
66;29;4;7;
68;30;2;4;
69;31;2;9;
72;32;2;10;
77;33;4;9;
78;34;1;6;
79;35;2;6;
83;36;3;4;
85;37;5;3;
89;38;1;7;
89;39;4;3;
104;40;1;8;
106;41;4;1;
107;42;5;1;
108;43;5;9;
108;44;4;6;
111;45;2;1;
114;46;1;1;
115;47;2;2;
116;48;3;10;
120;49;2;7;
