0;1;2;3;4
2;1;4;4;
3;2;1;10;
3;3;4;7;
3;4;3;7;
4;5;3;6;
5;6;5;5;
5;7;2;6;
6;8;3;4;
6;9;5;2;
7;10;3;1;
9;11;1;3;
9;12;4;9;
10;13;1;8;
11;14;4;3;
12;15;1;6;
13;16;4;5;
15;17;5;4;
17;18;5;6;
18;19;4;6;
19;20;1;3;
20;21;2;7;
22;22;5;4;
23;23;2;8;
23;24;5;7;
23;25;3;4;
26;26;5;2;
26;27;1;2;
27;28;2;4;
27;29;5;2;
29;30;5;8;
29;31;5;9;
30;32;4;2;
31;33;2;1;
31;34;2;6;
35;35;2;6;
35;36;1;2;
36;37;1;8;
37;38;4;10;
38;39;5;5;
39;40;2;10;
40;41;1;7;
41;42;1;8;
42;43;3;1;
44;44;5;5;
45;45;4;9;
47;46;4;5;
50;47;1;10;
51;48;5;10;
52;49;2;7;
52;50;5;1;
53;51;1;8;
63;52;2;9;
65;53;3;7;
65;54;1;6;
65;55;1;8;
67;56;5;2;
67;57;1;4;
67;58;1;2;
71;59;5;7;
72;60;4;7;
72;61;3;6;
77;62;4;8;
78;63;5;9;
78;64;2;8;
83;65;4;1;
85;66;3;10;
85;67;4;6;
87;68;3;5;
87;69;1;4;
87;70;2;7;
90;71;1;1;
93;72;1;3;
99;73;5;3;
99;74;1;7;
100;75;5;9;
103;76;2;9;
106;77;5;1;
107;78;3;4;
109;79;2;7;
110;80;3;3;
112;81;5;3;
112;82;3;7;
116;83;5;10;
116;84;1;7;
117;85;1;2;
118;86;4;2;
118;87;3;5;
