0;1;2;3;4
0;1;5;8;
1;2;4;5;
3;3;3;4;
6;4;1;6;
8;5;5;3;
8;6;5;8;
9;7;2;5;
11;8;5;5;
13;9;1;6;
13;10;3;5;
16;11;3;10;
19;12;3;2;
20;13;3;3;
21;14;1;10;
21;15;5;9;
21;16;2;3;
21;17;2;9;
22;18;4;4;
26;19;2;4;
26;20;1;5;
29;21;1;9;
32;22;4;9;
34;23;2;6;
36;24;5;8;
38;25;4;3;
39;26;1;7;
40;27;3;10;
42;28;3;1;
42;29;1;9;
43;30;3;8;
45;31;2;2;
47;32;4;3;
47;33;1;6;
49;34;5;4;
51;35;1;4;
53;36;1;2;
53;37;1;10;
55;38;2;1;
56;39;3;8;
56;40;4;3;
58;41;1;4;
60;42;3;9;
60;43;2;2;
60;44;1;1;
61;45;5;10;
62;46;3;3;
62;47;2;10;
65;48;5;2;
68;49;3;1;
69;50;3;1;
69;51;3;3;
71;52;3;2;
73;53;4;9;
74;54;3;3;
75;55;1;5;
76;56;2;8;
77;57;2;2;
78;58;4;5;
79;59;1;1;
83;60;3;4;
84;61;2;2;
85;62;5;9;
86;63;1;7;
88;64;4;1;
93;65;3;1;
94;66;2;10;
94;67;5;1;
98;68;5;8;
100;69;4;5;
100;70;4;5;
103;71;2;5;
104;72;3;6;
105;73;5;1;
107;74;3;4;
107;75;4;3;
107;76;2;9;
110;77;1;5;
110;78;3;8;
111;79;2;3;
112;80;5;7;
113;81;1;5;
115;82;3;1;
115;83;3;10;
116;84;1;2;
116;85;1;4;
116;86;1;2;
116;87;4;7;
117;88;5;6;
119;89;4;7;
119;90;4;7;
