0;1;2;3;4
0;1;4;1;
0;2;3;9;
1;3;5;5;
3;4;1;9;
3;5;1;10;
5;6;1;6;
5;7;3;8;
6;8;5;8;
6;9;5;9;
6;10;3;9;
7;11;4;8;
8;12;2;7;
9;13;4;4;
10;14;4;5;
11;15;1;6;
13;16;5;5;
13;17;4;10;
13;18;5;4;
14;19;1;3;
15;20;4;10;
15;21;5;7;
15;22;4;6;
17;23;2;8;
18;24;2;10;
19;25;3;2;
19;26;5;2;
20;27;3;4;
20;28;5;10;
21;29;1;1;
23;30;3;10;
26;31;5;8;
27;32;5;2;
28;33;5;2;
30;34;3;6;
30;35;5;9;
30;36;3;8;
30;37;4;4;
31;38;2;4;
31;39;4;2;
33;40;4;8;
35;41;2;3;
37;42;4;8;
38;43;1;1;
40;44;4;3;
44;45;1;10;
46;46;3;2;
48;47;5;1;
48;48;3;5;
50;49;4;8;
50;50;5;10;
50;51;1;1;
52;52;3;10;
55;53;3;8;
55;54;2;3;
60;55;5;9;
65;56;1;6;
65;57;3;2;
67;58;5;5;
71;59;2;6;
73;60;2;7;
74;61;5;3;
74;62;2;1;
76;63;4;5;
77;64;5;5;
78;65;5;2;
80;66;1;8;
80;67;2;6;
80;68;1;7;
80;69;4;6;
84;70;5;4;
84;71;1;6;
85;72;4;8;
85;73;2;3;
85;74;2;7;
86;75;3;3;
87;76;2;10;
87;77;3;5;
92;78;3;1;
96;79;2;9;
97;80;5;5;
99;81;5;8;
100;82;4;10;
101;83;4;3;
101;84;1;10;
102;85;1;8;
103;86;4;9;
104;87;3;7;
105;88;5;8;
106;89;1;1;
106;90;2;8;
108;91;1;4;
108;92;1;8;
109;93;2;4;
112;94;3;1;
112;95;4;8;
113;96;2;3;
115;97;3;2;
117;98;1;7;
119;99;5;7;
