0;1;2;3;4
3;1;1;1;
4;2;4;8;
6;3;3;5;
7;4;1;3;
7;5;5;4;
7;6;2;3;
10;7;1;3;
10;8;3;7;
12;9;1;5;
13;10;4;1;
18;11;4;7;
19;12;5;1;
23;13;4;4;
23;14;2;4;
24;15;3;1;
26;16;5;9;
27;17;3;6;
32;18;3;8;
32;19;2;3;
34;20;1;7;
35;21;2;9;
40;22;4;10;
41;23;3;6;
47;24;4;1;
49;25;2;6;
50;26;4;10;
51;27;1;4;
53;28;5;7;
54;29;5;10;
54;30;1;3;
55;31;4;5;
55;32;2;1;
56;33;5;9;
57;34;5;1;
59;35;2;8;
59;36;3;2;
62;37;5;9;
64;38;1;6;
66;39;3;9;
67;40;4;3;
67;41;5;6;
68;42;5;9;
69;43;3;3;
69;44;3;2;
71;45;2;3;
71;46;1;9;
77;47;5;6;
77;48;2;3;
79;49;1;2;
80;50;1;4;
80;51;5;6;
91;52;2;1;
92;53;3;9;
95;54;1;3;
96;55;3;5;
96;56;5;10;
97;57;4;4;
98;58;1;1;
99;59;2;9;
99;60;5;4;
100;61;5;2;
101;62;5;10;
102;63;4;1;
103;64;3;6;
104;65;5;3;
105;66;5;3;
106;67;1;9;
108;68;3;6;
110;69;1;4;
113;70;3;10;
115;71;1;1;
120;72;1;5;
