0;1;2;3;4
0;1;5;5;
1;2;3;3;
3;3;3;8;
4;4;2;8;
5;5;3;2;
7;6;5;8;
7;7;1;1;
7;8;4;4;
8;9;1;9;
9;10;2;9;
10;11;5;10;
11;12;5;10;
12;13;1;1;
13;14;2;7;
13;15;4;1;
22;16;5;4;
26;17;4;10;
29;18;4;6;
31;19;2;8;
31;20;2;5;
35;21;3;1;
35;22;4;3;
37;23;5;10;
40;24;2;5;
41;25;2;4;
41;26;3;1;
42;27;4;9;
43;28;4;9;
49;29;2;5;
50;30;2;5;
52;31;1;6;
56;32;4;7;
56;33;1;5;
57;34;5;10;
61;35;5;4;
62;36;2;7;
65;37;3;10;
66;38;2;6;
71;39;3;7;
71;40;5;6;
74;41;2;2;
82;42;1;10;
83;43;3;5;
88;44;5;1;
96;45;2;6;
96;46;5;1;
99;47;4;9;
110;48;4;5;
113;49;3;4;
114;50;4;2;
120;51;1;8;
