0;1;2;3;4
0;1;5;5;
1;2;4;2;
2;3;3;5;
4;4;5;7;
6;5;4;1;
9;6;4;5;
9;7;3;2;
9;8;3;1;
12;9;4;6;
14;10;2;9;
20;11;2;2;
21;12;1;7;
24;13;4;10;
25;14;4;4;
26;15;3;8;
29;16;4;1;
30;17;2;7;
31;18;1;10;
31;19;3;4;
34;20;1;5;
35;21;1;6;
36;22;1;1;
38;23;3;3;
38;24;5;2;
40;25;4;3;
40;26;2;7;
44;27;5;6;
44;28;2;5;
45;29;2;1;
46;30;5;7;
46;31;1;1;
50;32;1;7;
52;33;3;8;
53;34;2;3;
53;35;5;1;
53;36;4;10;
53;37;1;7;
54;38;2;4;
58;39;4;6;
58;40;1;4;
61;41;4;9;
61;42;4;8;
64;43;5;2;
65;44;3;3;
65;45;3;2;
68;46;4;4;
70;47;2;4;
71;48;4;1;
72;49;5;4;
74;50;1;4;
79;51;3;6;
79;52;5;2;
83;53;2;5;
86;54;4;10;
86;55;5;5;
87;56;3;6;
87;57;2;7;
90;58;1;4;
90;59;4;5;
93;60;1;8;
93;61;1;7;
95;62;5;2;
95;63;1;10;
98;64;2;5;
98;65;3;8;
101;66;2;4;
103;67;4;1;
104;68;3;1;
105;69;3;1;
106;70;5;5;
107;71;2;4;
110;72;5;10;
111;73;2;1;
111;74;2;4;
111;75;3;5;
113;76;5;3;
116;77;4;3;
117;78;1;10;
118;79;1;9;
