0;1;2;3;4
0;1;2;3;
4;2;1;7;
7;3;2;1;
10;4;3;9;
10;5;2;9;
11;6;5;1;
15;7;3;8;
16;8;4;2;
20;9;3;10;
20;10;5;4;
25;11;3;7;
29;12;1;10;
30;13;1;1;
32;14;1;4;
32;15;5;8;
33;16;4;2;
34;17;2;1;
36;18;5;10;
41;19;4;1;
45;20;5;3;
45;21;4;8;
45;22;4;1;
45;23;4;10;
46;24;4;7;
47;25;5;1;
49;26;2;1;
50;27;5;4;
50;28;1;8;
52;29;5;10;
53;30;4;7;
55;31;1;8;
55;32;1;10;
57;33;4;4;
58;34;4;4;
59;35;2;3;
62;36;2;5;
64;37;2;2;
64;38;1;1;
68;39;5;9;
70;40;5;7;
70;41;4;9;
71;42;3;4;
72;43;5;5;
73;44;2;2;
74;45;3;10;
78;46;4;3;
79;47;5;2;
79;48;4;5;
80;49;5;1;
81;50;4;1;
83;51;4;6;
84;52;4;9;
86;53;3;4;
86;54;5;6;
89;55;4;8;
92;56;4;9;
92;57;3;8;
93;58;4;5;
95;59;5;2;
98;60;5;10;
101;61;2;3;
103;62;3;9;
104;63;5;3;
104;64;1;10;
105;65;4;5;
106;66;3;9;
107;67;1;8;
109;68;5;4;
109;69;4;9;
111;70;4;6;
111;71;5;8;
112;72;1;5;
114;73;1;3;
116;74;5;7;
116;75;4;6;
117;76;1;6;
118;77;4;10;
119;78;2;2;
119;79;5;4;
