0;1;2;3;4
0;1;2;3;
2;2;2;10;
4;3;5;6;
4;4;5;2;
7;5;5;9;
8;6;4;8;
9;7;4;1;
13;8;2;3;
13;9;2;3;
15;10;5;3;
16;11;1;7;
18;12;5;2;
18;13;2;5;
20;14;3;4;
21;15;4;1;
23;16;5;5;
27;17;4;2;
27;18;3;3;
29;19;4;8;
29;20;5;1;
30;21;3;9;
33;22;5;10;
33;23;3;9;
34;24;2;5;
34;25;1;8;
38;26;3;9;
39;27;3;6;
39;28;2;6;
40;29;3;8;
40;30;4;9;
40;31;5;10;
41;32;2;8;
43;33;1;5;
44;34;1;1;
44;35;3;1;
45;36;3;7;
45;37;1;9;
45;38;5;2;
47;39;3;1;
48;40;4;1;
53;41;3;1;
55;42;1;9;
58;43;4;8;
58;44;2;3;
61;45;4;10;
63;46;1;10;
63;47;5;10;
63;48;3;9;
63;49;1;7;
67;50;1;7;
69;51;3;7;
69;52;5;8;
70;53;5;6;
70;54;5;4;
70;55;5;7;
70;56;2;5;
71;57;3;5;
73;58;2;2;
74;59;5;2;
74;60;5;6;
75;61;1;8;
76;62;4;4;
76;63;5;3;
77;64;5;3;
79;65;4;10;
85;66;3;3;
87;67;1;6;
89;68;1;5;
91;69;4;7;
95;70;3;6;
97;71;5;2;
97;72;2;7;
98;73;2;6;
98;74;4;5;
98;75;5;3;
99;76;2;5;
101;77;2;5;
103;78;1;8;
105;79;2;2;
106;80;1;7;
107;81;2;7;
108;82;2;4;
110;83;2;7;
114;84;4;3;
117;85;5;1;
117;86;4;6;
120;87;2;6;
