0;1;2;3;4
1;1;5;6;
1;2;4;8;
1;3;3;9;
2;4;3;9;
5;5;4;4;
7;6;3;5;
11;7;2;6;
21;8;3;9;
22;9;4;4;
22;10;2;10;
22;11;4;1;
22;12;5;9;
23;13;4;2;
23;14;4;5;
25;15;1;8;
28;16;4;1;
30;17;1;8;
31;18;3;10;
32;19;1;5;
33;20;1;2;
33;21;1;4;
35;22;2;7;
35;23;3;8;
37;24;1;2;
38;25;4;8;
38;26;4;4;
39;27;1;1;
39;28;1;10;
39;29;3;4;
40;30;5;8;
40;31;3;1;
42;32;2;10;
44;33;5;2;
46;34;5;6;
47;35;4;9;
50;36;3;4;
51;37;5;4;
52;38;3;9;
52;39;2;2;
54;40;3;2;
57;41;5;2;
57;42;5;9;
58;43;1;7;
63;44;4;7;
65;45;4;8;
67;46;1;6;
68;47;4;3;
68;48;2;10;
69;49;2;9;
69;50;4;1;
71;51;2;5;
74;52;4;2;
74;53;2;1;
76;54;4;1;
77;55;2;8;
78;56;3;7;
80;57;3;2;
80;58;3;9;
81;59;5;2;
84;60;1;4;
84;61;2;4;
86;62;1;1;
104;63;4;8;
109;64;5;1;
111;65;3;4;
111;66;4;1;
116;67;3;2;
117;68;1;7;
