0;1;2;3;4
8;1;1;2;
10;2;4;6;
10;3;3;6;
10;4;4;4;
15;5;4;8;
17;6;5;2;
19;7;3;2;
19;8;3;9;
19;9;4;6;
20;10;2;8;
26;11;3;10;
29;12;5;6;
36;13;1;9;
37;14;2;1;
38;15;5;7;
40;16;1;1;
43;17;5;1;
45;18;2;2;
45;19;2;8;
47;20;4;6;
53;21;1;8;
59;22;2;10;
60;23;5;6;
61;24;2;3;
62;25;3;1;
63;26;5;2;
70;27;5;8;
79;28;1;9;
80;29;2;6;
82;30;3;1;
84;31;1;8;
85;32;4;3;
86;33;4;5;
87;34;4;1;
87;35;5;2;
91;36;1;10;
92;37;1;3;
94;38;5;3;
100;39;5;9;
101;40;1;2;
103;41;4;1;
104;42;5;2;
109;43;5;10;
111;44;3;10;
115;45;4;10;
118;46;5;3;
120;47;2;2;
