0;1;2;3;4
0;1;1;3;
3;2;5;2;
6;3;1;9;
8;4;3;5;
8;5;2;4;
10;6;5;3;
14;7;1;2;
14;8;2;4;
14;9;5;7;
15;10;5;2;
20;11;4;9;
21;12;1;5;
21;13;3;2;
21;14;5;5;
23;15;1;5;
24;16;1;10;
27;17;3;8;
27;18;2;8;
29;19;1;8;
29;20;2;5;
32;21;4;4;
36;22;5;2;
37;23;5;5;
38;24;5;5;
38;25;2;3;
39;26;4;2;
42;27;3;6;
44;28;2;1;
45;29;4;1;
45;30;1;8;
46;31;1;7;
46;32;3;2;
46;33;5;9;
47;34;1;8;
49;35;3;5;
50;36;3;10;
50;37;2;2;
55;38;2;4;
56;39;5;3;
56;40;3;1;
60;41;5;1;
72;42;5;9;
75;43;3;7;
76;44;3;4;
77;45;1;10;
78;46;4;5;
78;47;1;9;
81;48;5;3;
83;49;2;7;
84;50;5;3;
88;51;4;7;
95;52;5;1;
96;53;5;5;
99;54;3;8;
100;55;1;9;
101;56;4;10;
102;57;5;10;
103;58;4;9;
109;59;1;10;
115;60;1;4;
115;61;5;8;
117;62;1;3;
