0;1;2;3;4
1;1;3;9;
2;2;4;8;
3;3;1;3;
6;4;4;6;
6;5;4;1;
11;6;2;6;
12;7;4;5;
13;8;5;5;
13;9;1;4;
14;10;3;2;
15;11;3;10;
29;12;1;3;
39;13;2;5;
40;14;3;10;
40;15;1;9;
42;16;3;5;
43;17;2;8;
45;18;5;2;
54;19;2;5;
55;20;5;8;
56;21;4;5;
57;22;1;2;
59;23;5;1;
60;24;5;8;
62;25;5;10;
63;26;5;5;
69;27;5;8;
70;28;5;1;
74;29;5;1;
75;30;3;1;
75;31;2;6;
76;32;3;3;
76;33;4;5;
77;34;1;9;
81;35;1;5;
83;36;2;7;
84;37;5;6;
85;38;3;7;
85;39;4;8;
85;40;5;2;
85;41;4;9;
86;42;2;5;
89;43;1;9;
91;44;5;2;
92;45;2;3;
92;46;3;7;
93;47;4;4;
94;48;3;4;
95;49;4;6;
97;50;5;1;
97;51;2;9;
103;52;1;8;
105;53;3;7;
105;54;4;2;
108;55;2;2;
110;56;1;10;
110;57;2;9;
110;58;1;6;
111;59;4;7;
112;60;1;8;
114;61;5;7;
114;62;1;2;
115;63;3;2;
115;64;5;3;
117;65;1;3;
119;66;2;8;
119;67;4;5;
120;68;2;1;
