0;1;2;3;4
0;1;1;7;
1;2;3;2;
6;3;3;9;
9;4;2;10;
9;5;2;5;
10;6;2;6;
12;7;1;2;
12;8;4;9;
14;9;1;2;
17;10;1;7;
18;11;4;1;
20;12;1;4;
23;13;3;5;
28;14;5;2;
28;15;3;3;
29;16;5;2;
30;17;5;10;
34;18;5;6;
36;19;5;8;
44;20;4;2;
44;21;1;10;
45;22;4;7;
46;23;3;6;
48;24;2;9;
59;25;3;6;
60;26;4;3;
61;27;4;3;
63;28;3;5;
64;29;1;6;
65;30;4;1;
67;31;2;1;
68;32;5;5;
69;33;5;4;
71;34;3;2;
73;35;3;8;
75;36;1;1;
77;37;2;10;
82;38;2;7;
82;39;3;4;
82;40;1;10;
87;41;5;2;
88;42;5;1;
89;43;2;1;
95;44;4;9;
102;45;3;3;
105;46;1;3;
109;47;2;5;
109;48;5;3;
111;49;3;9;
112;50;1;3;
112;51;4;6;
113;52;3;5;
114;53;4;2;
115;54;4;1;
115;55;4;10;
117;56;4;5;
117;57;3;7;
118;58;2;8;
119;59;4;4;
