0;1;2;3;4
0;1;3;10;
1;2;2;1;
3;3;1;9;
4;4;1;4;
5;5;4;7;
6;6;3;10;
7;7;5;9;
9;8;3;10;
9;9;4;6;
11;10;2;7;
15;11;3;6;
17;12;3;6;
21;13;4;4;
22;14;2;3;
23;15;5;10;
24;16;4;4;
24;17;3;8;
25;18;4;3;
33;19;1;2;
37;20;2;9;
38;21;4;10;
39;22;4;10;
40;23;3;8;
42;24;5;2;
43;25;3;9;
45;26;5;9;
47;27;5;9;
50;28;5;8;
51;29;5;10;
54;30;2;6;
56;31;5;1;
57;32;4;5;
58;33;2;3;
58;34;2;9;
58;35;4;10;
59;36;2;1;
62;37;2;6;
63;38;2;4;
64;39;3;1;
66;40;2;6;
69;41;5;3;
70;42;4;10;
70;43;4;2;
72;44;4;6;
75;45;4;2;
75;46;1;9;
75;47;3;4;
80;48;4;6;
80;49;4;1;
86;50;3;6;
87;51;3;1;
88;52;4;6;
90;53;1;4;
92;54;1;1;
92;55;3;6;
100;56;5;9;
101;57;3;10;
102;58;4;4;
107;59;5;4;
112;60;1;10;
112;61;2;4;
115;62;3;3;
117;63;5;3;
119;64;4;1;
