0;1;2;3;4
4;1;2;7;
5;2;1;7;
6;3;3;1;
7;4;1;8;
9;5;5;10;
10;6;5;10;
19;7;2;7;
19;8;2;1;
20;9;3;10;
20;10;4;4;
20;11;5;8;
21;12;5;8;
21;13;4;8;
22;14;4;7;
23;15;5;4;
27;16;5;1;
29;17;5;2;
30;18;3;6;
32;19;1;9;
33;20;1;3;
35;21;5;3;
37;22;4;7;
37;23;2;10;
37;24;1;7;
38;25;2;8;
39;26;2;2;
40;27;1;2;
40;28;2;10;
40;29;3;3;
43;30;2;1;
46;31;3;8;
46;32;5;2;
47;33;4;2;
48;34;5;7;
48;35;1;9;
49;36;5;4;
49;37;3;9;
49;38;2;9;
49;39;5;6;
51;40;5;7;
55;41;2;10;
55;42;3;7;
57;43;5;1;
59;44;3;10;
62;45;5;9;
63;46;1;7;
72;47;5;5;
73;48;5;9;
76;49;1;5;
76;50;1;2;
80;51;3;2;
80;52;5;6;
81;53;3;6;
86;54;3;7;
87;55;1;7;
88;56;2;8;
89;57;3;5;
90;58;5;3;
91;59;5;3;
92;60;1;8;
93;61;2;7;
97;62;2;3;
98;63;3;5;
99;64;3;2;
100;65;3;7;
100;66;1;6;
100;67;1;8;
101;68;3;10;
104;69;1;9;
104;70;1;2;
105;71;3;8;
108;72;4;6;
108;73;3;3;
109;74;1;3;
111;75;1;9;
113;76;5;3;
114;77;2;6;
116;78;2;5;
120;79;3;2;
