0;1;2;3;4
0;1;2;7;
3;2;5;4;
3;3;4;4;
6;4;3;7;
7;5;4;9;
9;6;5;4;
9;7;2;9;
9;8;4;7;
11;9;1;3;
13;10;2;3;
15;11;4;10;
17;12;1;7;
17;13;1;1;
19;14;4;10;
20;15;5;2;
22;16;4;7;
24;17;2;1;
34;18;2;9;
34;19;3;3;
36;20;3;5;
42;21;5;2;
42;22;4;10;
43;23;5;1;
44;24;4;2;
48;25;1;10;
48;26;3;10;
51;27;3;3;
53;28;4;6;
54;29;5;3;
59;30;3;3;
59;31;4;1;
60;32;4;4;
62;33;3;4;
63;34;1;4;
65;35;3;7;
66;36;4;9;
66;37;4;4;
68;38;4;7;
70;39;4;8;
72;40;3;5;
76;41;3;4;
81;42;4;10;
86;43;2;5;
91;44;3;7;
91;45;4;9;
93;46;2;4;
94;47;3;7;
94;48;5;6;
100;49;4;2;
104;50;2;10;
107;51;3;5;
109;52;2;9;
110;53;1;2;
112;54;2;4;
115;55;5;7;
116;56;1;3;
117;57;2;1;
