0;1;2;3;4
0;1;1;5;
1;2;4;6;
1;3;1;4;
2;4;1;5;
2;5;4;4;
3;6;4;1;
5;7;2;6;
9;8;5;10;
10;9;1;6;
11;10;1;6;
13;11;1;1;
14;12;3;10;
16;13;4;4;
18;14;4;3;
22;15;5;4;
23;16;5;6;
25;17;2;10;
25;18;2;5;
27;19;3;7;
29;20;4;10;
31;21;2;7;
32;22;4;1;
35;23;4;6;
45;24;4;3;
45;25;5;7;
46;26;3;7;
46;27;3;2;
47;28;1;2;
48;29;3;10;
48;30;4;10;
49;31;4;4;
49;32;1;3;
51;33;5;4;
52;34;2;9;
53;35;4;2;
53;36;1;1;
57;37;1;7;
58;38;2;9;
59;39;3;10;
60;40;3;9;
62;41;2;4;
63;42;1;8;
63;43;5;7;
63;44;4;3;
63;45;3;2;
64;46;3;8;
65;47;1;6;
66;48;5;10;
66;49;5;1;
67;50;4;6;
68;51;4;5;
68;52;2;3;
69;53;1;6;
70;54;3;6;
71;55;3;4;
75;56;5;5;
75;57;4;6;
78;58;5;3;
80;59;3;10;
80;60;3;2;
80;61;4;5;
81;62;5;2;
81;63;4;8;
85;64;4;3;
85;65;1;10;
87;66;2;7;
87;67;1;6;
88;68;2;8;
89;69;2;3;
89;70;3;7;
89;71;5;7;
91;72;3;5;
91;73;1;3;
93;74;2;2;
94;75;1;7;
94;76;5;4;
100;77;3;7;
100;78;2;5;
102;79;4;2;
102;80;5;4;
103;81;2;4;
103;82;3;6;
105;83;2;9;
106;84;3;1;
106;85;2;2;
106;86;4;7;
106;87;5;9;
106;88;4;8;
107;89;1;7;
107;90;4;4;
109;91;5;10;
110;92;5;7;
111;93;4;8;
115;94;3;9;
115;95;5;4;
116;96;1;4;
120;97;2;7;
