0;1;2;3;4
4;1;5;10;
5;2;4;10;
5;3;5;7;
8;4;4;7;
10;5;3;10;
11;6;3;1;
13;7;1;4;
14;8;3;1;
16;9;4;1;
17;10;5;2;
23;11;1;3;
25;12;3;2;
27;13;2;7;
28;14;5;4;
32;15;2;10;
34;16;5;7;
39;17;3;6;
41;18;3;7;
42;19;3;3;
49;20;1;9;
51;21;2;6;
52;22;1;8;
55;23;4;4;
56;24;3;10;
62;25;3;6;
64;26;3;1;
65;27;2;10;
66;28;3;1;
67;29;4;3;
69;30;1;2;
77;31;4;7;
77;32;3;2;
84;33;3;7;
84;34;1;4;
85;35;3;10;
88;36;4;5;
90;37;4;8;
90;38;4;7;
91;39;3;2;
91;40;1;4;
95;41;3;9;
95;42;1;5;
98;43;3;7;
105;44;2;6;
105;45;5;3;
106;46;2;3;
108;47;5;7;
113;48;4;7;
118;49;3;10;
118;50;5;6;
119;51;4;4;
119;52;3;10;
