0;1;2;3;4
1;1;5;5;
4;2;2;3;
6;3;4;6;
9;4;4;10;
10;5;1;5;
13;6;1;4;
13;7;5;1;
20;8;2;7;
21;9;1;9;
26;10;2;6;
27;11;3;9;
29;12;5;5;
35;13;4;7;
46;14;3;8;
52;15;4;9;
56;16;2;10;
58;17;4;2;
58;18;5;3;
62;19;4;5;
67;20;3;8;
71;21;2;8;
75;22;1;8;
77;23;2;5;
78;24;5;2;
79;25;4;6;
80;26;5;9;
80;27;5;7;
81;28;4;7;
82;29;5;6;
85;30;2;4;
85;31;5;9;
87;32;5;6;
88;33;3;3;
88;34;3;4;
89;35;1;8;
92;36;1;9;
93;37;2;10;
93;38;5;10;
96;39;5;10;
98;40;5;5;
103;41;2;10;
106;42;5;7;
107;43;5;10;
108;44;3;7;
109;45;2;7;
110;46;4;2;
111;47;3;2;
113;48;2;9;
113;49;2;10;
114;50;1;10;
115;51;1;9;
116;52;3;5;
116;53;1;9;
116;54;2;10;
