0;1;2;3;4
1;1;1;1;
3;2;5;1;
5;3;5;7;
6;4;3;2;
11;5;3;1;
14;6;2;5;
18;7;1;7;
20;8;4;10;
20;9;2;7;
23;10;1;5;
27;11;1;3;
28;12;3;4;
35;13;5;5;
36;14;2;7;
38;15;2;1;
39;16;5;6;
40;17;1;6;
44;18;2;3;
46;19;4;10;
47;20;3;4;
48;21;5;9;
51;22;4;10;
55;23;2;7;
57;24;4;2;
57;25;3;4;
57;26;2;9;
66;27;2;9;
71;28;4;4;
74;29;4;3;
76;30;2;2;
76;31;1;4;
78;32;2;2;
80;33;3;2;
86;34;4;6;
92;35;3;5;
94;36;1;2;
94;37;4;7;
98;38;4;6;
103;39;3;4;
103;40;5;9;
104;41;4;3;
105;42;2;5;
106;43;1;1;
109;44;4;5;
110;45;5;3;
110;46;1;10;
115;47;3;9;
116;48;3;9;
118;49;2;9;
