0;1;2;3;4
1;1;2;10;
1;2;2;7;
4;3;5;10;
4;4;2;6;
7;5;4;6;
7;6;4;4;
8;7;3;4;
10;8;5;4;
11;9;4;10;
16;10;4;6;
16;11;3;2;
16;12;5;10;
18;13;1;2;
19;14;3;4;
19;15;3;2;
19;16;4;8;
20;17;3;5;
20;18;1;5;
20;19;5;4;
20;20;2;5;
21;21;3;6;
23;22;2;10;
25;23;2;9;
25;24;3;8;
29;25;3;10;
30;26;2;3;
35;27;4;10;
36;28;3;3;
36;29;5;3;
37;30;5;1;
37;31;4;10;
37;32;2;3;
39;33;1;6;
41;34;2;10;
45;35;5;9;
47;36;3;5;
47;37;3;10;
48;38;3;9;
53;39;4;7;
54;40;5;6;
55;41;2;9;
55;42;5;1;
56;43;5;8;
59;44;3;2;
61;45;5;9;
61;46;5;6;
62;47;2;5;
65;48;2;4;
65;49;5;7;
66;50;1;3;
71;51;4;1;
72;52;2;7;
73;53;4;7;
73;54;2;9;
74;55;4;8;
76;56;3;8;
80;57;2;2;
80;58;4;2;
84;59;1;10;
84;60;4;3;
85;61;2;10;
86;62;3;4;
86;63;5;6;
88;64;1;6;
88;65;3;5;
91;66;4;3;
92;67;2;1;
94;68;4;3;
94;69;5;10;
94;70;2;10;
95;71;1;8;
96;72;1;6;
97;73;1;1;
97;74;4;9;
98;75;3;4;
100;76;2;4;
101;77;5;7;
101;78;1;7;
103;79;1;10;
103;80;2;6;
111;81;4;10;
111;82;5;8;
113;83;4;3;
114;84;2;6;
116;85;2;1;
116;86;3;3;
117;87;5;8;
