0;1;2;3;4
0;1;4;8;
0;2;5;9;
1;3;1;3;
2;4;2;4;
2;5;4;10;
2;6;5;9;
3;7;4;6;
4;8;2;8;
6;9;2;8;
6;10;3;10;
7;11;2;4;
9;12;2;8;
10;13;4;4;
10;14;4;4;
10;15;5;4;
14;16;1;8;
17;17;3;4;
18;18;5;10;
21;19;4;4;
22;20;1;8;
23;21;4;6;
24;22;3;10;
27;23;4;3;
28;24;4;3;
28;25;1;9;
29;26;1;9;
29;27;2;5;
32;28;2;10;
33;29;2;7;
35;30;5;2;
37;31;2;6;
39;32;1;10;
40;33;2;9;
41;34;1;8;
43;35;1;8;
47;36;2;6;
48;37;3;10;
49;38;3;9;
49;39;3;4;
50;40;1;3;
50;41;1;10;
51;42;4;9;
54;43;4;4;
55;44;4;7;
62;45;5;10;
68;46;1;10;
68;47;2;6;
68;48;4;2;
70;49;4;8;
70;50;5;7;
71;51;5;7;
74;52;2;10;
75;53;4;1;
75;54;2;1;
76;55;4;8;
81;56;3;1;
81;57;3;4;
81;58;5;4;
82;59;4;8;
83;60;2;4;
84;61;1;10;
85;62;3;10;
85;63;3;7;
89;64;2;8;
93;65;5;8;
95;66;3;5;
95;67;4;8;
98;68;3;1;
99;69;3;2;
104;70;3;2;
105;71;5;6;
107;72;1;6;
107;73;4;8;
108;74;5;8;
109;75;1;5;
115;76;2;4;
118;77;3;6;
118;78;5;6;
120;79;4;9;
