0;1;2;3;4
1;1;2;7;
9;2;2;4;
10;3;2;6;
10;4;3;2;
17;5;5;7;
18;6;2;8;
18;7;2;7;
24;8;2;6;
27;9;1;2;
35;10;1;4;
37;11;1;4;
42;12;3;4;
43;13;5;2;
43;14;4;2;
46;15;2;8;
47;16;1;3;
47;17;2;10;
49;18;3;2;
52;19;3;2;
52;20;1;4;
54;21;2;1;
57;22;5;10;
58;23;4;1;
73;24;4;1;
75;25;1;6;
80;26;5;3;
81;27;1;8;
83;28;4;4;
84;29;4;10;
87;30;3;6;
91;31;3;3;
93;32;2;8;
94;33;4;4;
94;34;2;3;
94;35;1;9;
97;36;2;4;
98;37;2;8;
103;38;4;10;
104;39;2;7;
106;40;4;10;
108;41;1;7;
111;42;3;10;
113;43;5;2;
116;44;4;7;
117;45;3;2;
