0;1;2;3;4
1;1;5;3;
5;2;4;6;
5;3;4;2;
6;4;2;2;
21;5;5;5;
22;6;2;7;
23;7;1;6;
24;8;4;8;
28;9;5;8;
43;10;1;3;
45;11;5;8;
52;12;5;1;
52;13;2;2;
54;14;3;6;
55;15;2;3;
57;16;4;3;
59;17;3;3;
60;18;1;8;
61;19;4;1;
64;20;5;1;
65;21;3;4;
66;22;2;3;
66;23;3;4;
68;24;5;9;
70;25;3;2;
71;26;3;2;
72;27;2;6;
73;28;4;5;
79;29;2;8;
79;30;5;3;
85;31;3;7;
86;32;1;4;
89;33;2;5;
90;34;4;4;
93;35;2;3;
95;36;4;1;
101;37;1;7;
101;38;3;10;
102;39;5;4;
104;40;3;4;
104;41;3;1;
104;42;2;4;
106;43;2;3;
107;44;1;10;
107;45;2;5;
108;46;5;7;
108;47;3;8;
109;48;5;7;
109;49;1;2;
110;50;4;5;
115;51;5;1;
