0;1;2;3;4
1;1;1;4;
7;2;2;7;
8;3;3;2;
8;4;5;6;
9;5;5;7;
10;6;5;2;
10;7;1;6;
11;8;4;6;
11;9;1;5;
12;10;2;10;
13;11;4;8;
16;12;3;5;
17;13;1;9;
19;14;4;8;
20;15;1;7;
23;16;1;2;
23;17;4;4;
23;18;5;3;
23;19;4;7;
24;20;3;7;
25;21;2;10;
27;22;4;9;
29;23;3;5;
30;24;2;4;
30;25;1;5;
31;26;4;3;
31;27;1;5;
32;28;2;8;
32;29;3;3;
32;30;1;4;
33;31;2;7;
33;32;1;2;
38;33;3;7;
39;34;3;9;
40;35;5;2;
41;36;3;3;
42;37;2;6;
45;38;4;9;
47;39;5;6;
48;40;3;9;
52;41;1;10;
54;42;2;2;
54;43;3;3;
56;44;3;3;
56;45;4;6;
57;46;3;8;
59;47;3;5;
61;48;1;1;
62;49;5;1;
62;50;3;1;
63;51;1;5;
64;52;5;5;
64;53;4;4;
66;54;4;1;
69;55;4;6;
70;56;2;2;
73;57;5;7;
73;58;1;6;
77;59;3;6;
77;60;4;5;
78;61;2;1;
79;62;2;4;
85;63;5;7;
86;64;4;6;
86;65;3;10;
87;66;1;8;
88;67;5;1;
89;68;2;4;
89;69;4;2;
91;70;5;2;
93;71;1;2;
94;72;3;8;
94;73;5;3;
104;74;4;2;
109;75;3;6;
113;76;1;5;
113;77;3;10;
115;78;2;9;
115;79;2;2;
117;80;1;3;
119;81;1;5;
