0;1;2;3;4
6;1;2;3;
6;2;2;4;
6;3;5;1;
7;4;3;1;
7;5;4;3;
9;6;3;6;
12;7;4;8;
12;8;2;9;
13;9;3;5;
13;10;1;1;
16;11;5;1;
16;12;1;3;
16;13;1;7;
17;14;5;5;
18;15;3;4;
18;16;1;10;
19;17;4;7;
24;18;3;6;
25;19;4;9;
29;20;1;8;
33;21;1;4;
34;22;1;6;
34;23;3;4;
35;24;3;6;
36;25;1;1;
37;26;4;3;
39;27;5;1;
40;28;1;4;
41;29;1;5;
45;30;3;3;
46;31;5;9;
46;32;2;8;
48;33;2;5;
48;34;1;3;
48;35;2;8;
49;36;1;7;
51;37;4;7;
51;38;2;10;
52;39;5;5;
53;40;2;6;
53;41;1;2;
54;42;4;3;
54;43;1;8;
54;44;5;4;
56;45;4;9;
56;46;3;5;
60;47;2;5;
61;48;5;6;
64;49;2;3;
64;50;3;10;
66;51;4;1;
71;52;4;2;
73;53;4;2;
74;54;5;9;
77;55;5;1;
81;56;5;9;
83;57;2;9;
83;58;5;1;
83;59;1;5;
84;60;3;1;
85;61;3;2;
85;62;2;2;
86;63;5;2;
87;64;5;4;
91;65;3;3;
91;66;2;5;
95;67;1;4;
97;68;5;5;
97;69;1;3;
100;70;3;2;
102;71;2;4;
102;72;3;8;
103;73;5;3;
106;74;1;7;
107;75;4;4;
107;76;2;6;
109;77;5;9;
109;78;5;6;
110;79;2;4;
114;80;3;8;
116;81;4;10;
117;82;1;1;
119;83;2;5;
