0;1;2;3;4
2;1;3;3;
3;2;4;5;
3;3;2;9;
6;4;1;9;
7;5;5;5;
12;6;1;4;
14;7;3;4;
15;8;2;7;
15;9;3;9;
18;10;4;2;
18;11;3;7;
19;12;3;5;
21;13;4;2;
24;14;3;7;
24;15;5;2;
28;16;1;5;
30;17;1;10;
31;18;3;6;
33;19;5;1;
35;20;2;7;
37;21;5;1;
37;22;5;2;
41;23;4;8;
48;24;4;2;
51;25;5;9;
52;26;2;5;
53;27;5;2;
55;28;2;3;
58;29;1;4;
58;30;1;5;
59;31;2;3;
59;32;1;2;
60;33;3;6;
64;34;2;1;
65;35;3;7;
68;36;5;2;
68;37;3;3;
69;38;2;2;
73;39;4;2;
73;40;1;1;
76;41;1;9;
77;42;1;6;
77;43;3;5;
82;44;5;1;
83;45;1;10;
83;46;1;1;
84;47;3;7;
84;48;4;8;
84;49;5;6;
84;50;3;9;
85;51;1;10;
87;52;5;5;
90;53;2;6;
90;54;2;4;
93;55;2;4;
95;56;3;10;
96;57;3;8;
98;58;3;4;
99;59;1;6;
99;60;1;1;
100;61;5;5;
100;62;2;8;
107;63;5;3;
107;64;2;7;
108;65;5;2;
109;66;4;5;
109;67;3;9;
112;68;4;8;
112;69;1;1;
114;70;4;10;
118;71;5;10;
120;72;4;6;
