0;1;2;3;4
1;1;4;6;
1;2;2;3;
2;3;4;3;
5;4;5;10;
6;5;4;2;
7;6;4;9;
7;7;2;7;
10;8;5;7;
11;9;3;10;
16;10;4;4;
17;11;4;1;
18;12;2;5;
20;13;3;10;
21;14;3;1;
22;15;1;2;
23;16;5;9;
23;17;3;10;
24;18;5;9;
24;19;3;6;
25;20;1;2;
29;21;2;2;
29;22;2;10;
30;23;1;3;
30;24;4;8;
30;25;4;8;
31;26;5;3;
34;27;5;4;
37;28;3;3;
38;29;4;3;
43;30;1;5;
43;31;4;6;
44;32;2;8;
44;33;5;6;
45;34;4;2;
46;35;2;2;
46;36;1;8;
47;37;2;8;
48;38;2;4;
48;39;5;9;
49;40;4;9;
50;41;5;8;
50;42;1;6;
58;43;3;6;
60;44;4;6;
61;45;3;10;
62;46;1;8;
66;47;5;8;
68;48;2;1;
71;49;3;8;
74;50;3;5;
75;51;5;8;
77;52;2;10;
78;53;4;1;
80;54;5;2;
80;55;1;3;
80;56;4;8;
82;57;1;4;
82;58;3;1;
84;59;1;9;
85;60;1;2;
91;61;5;3;
91;62;1;9;
91;63;5;6;
93;64;5;5;
96;65;5;4;
97;66;3;4;
101;67;5;5;
102;68;3;1;
103;69;2;1;
108;70;4;9;
109;71;5;1;
109;72;4;10;
111;73;2;3;
115;74;1;7;
116;75;4;6;
117;76;3;10;
118;77;4;1;
118;78;1;7;
120;79;3;7;
