0;1;2;3;4
0;1;1;7;
2;2;2;1;
2;3;4;10;
5;4;4;10;
8;5;5;3;
8;6;5;5;
9;7;4;10;
9;8;3;8;
9;9;4;10;
11;10;3;2;
11;11;2;3;
13;12;2;5;
16;13;4;6;
18;14;3;1;
24;15;2;7;
25;16;5;1;
26;17;5;3;
31;18;3;10;
33;19;2;10;
39;20;5;4;
40;21;3;4;
42;22;2;1;
51;23;5;6;
52;24;5;5;
54;25;4;6;
55;26;3;9;
57;27;1;4;
58;28;5;5;
61;29;3;7;
63;30;4;2;
63;31;3;3;
67;32;3;6;
68;33;3;6;
68;34;5;5;
68;35;1;4;
69;36;1;4;
70;37;3;4;
76;38;1;5;
84;39;3;5;
85;40;5;7;
87;41;4;4;
88;42;4;5;
88;43;1;6;
90;44;3;4;
95;45;2;8;
96;46;1;5;
97;47;5;10;
98;48;3;4;
100;49;3;2;
102;50;4;8;
102;51;5;1;
104;52;4;2;
107;53;5;6;
109;54;4;9;
111;55;1;2;
113;56;1;8;
114;57;3;9;
114;58;1;5;
118;59;2;6;
119;60;5;9;
120;61;3;4;
