0;1;2;3;4
0;1;5;7;
4;2;2;9;
5;3;1;8;
6;4;2;5;
7;5;3;6;
7;6;5;5;
9;7;5;5;
10;8;1;9;
12;9;1;4;
12;10;3;6;
15;11;1;6;
16;12;3;5;
16;13;2;4;
16;14;3;2;
17;15;1;1;
17;16;5;8;
19;17;1;1;
19;18;3;5;
21;19;3;10;
21;20;3;2;
22;21;5;8;
26;22;3;10;
27;23;1;10;
28;24;2;1;
29;25;1;9;
32;26;4;10;
36;27;4;1;
37;28;1;6;
39;29;1;1;
39;30;1;6;
40;31;5;10;
42;32;3;2;
43;33;1;3;
43;34;5;5;
44;35;5;4;
55;36;1;6;
56;37;1;2;
56;38;3;2;
57;39;4;2;
58;40;5;7;
58;41;1;10;
59;42;4;1;
61;43;2;2;
61;44;3;10;
65;45;5;10;
67;46;1;7;
68;47;2;2;
73;48;1;9;
73;49;2;4;
75;50;2;2;
76;51;5;8;
77;52;4;7;
78;53;5;9;
78;54;4;5;
79;55;1;3;
80;56;5;8;
80;57;1;5;
86;58;1;6;
87;59;5;5;
87;60;5;4;
89;61;5;9;
90;62;4;6;
93;63;5;9;
94;64;2;3;
95;65;1;4;
95;66;1;4;
97;67;4;3;
99;68;3;1;
101;69;1;10;
104;70;5;3;
104;71;4;3;
104;72;3;5;
105;73;4;7;
107;74;5;6;
109;75;5;9;
110;76;5;9;
111;77;2;8;
111;78;2;10;
114;79;1;3;
114;80;5;8;
116;81;1;9;
117;82;1;1;
118;83;5;2;
120;84;3;2;
120;85;4;10;
120;86;5;2;
