0;1;2;3;4
2;1;1;4;
6;2;3;1;
7;3;5;8;
8;4;2;6;
9;5;4;10;
9;6;1;2;
11;7;2;8;
11;8;4;9;
15;9;2;3;
15;10;3;1;
17;11;3;9;
17;12;3;5;
18;13;4;10;
20;14;1;9;
20;15;2;6;
21;16;4;4;
24;17;2;6;
25;18;5;3;
26;19;1;5;
26;20;1;4;
27;21;3;8;
29;22;3;7;
29;23;3;10;
29;24;4;4;
32;25;2;8;
32;26;1;2;
33;27;4;8;
33;28;2;9;
34;29;2;6;
35;30;1;6;
37;31;2;2;
38;32;2;7;
38;33;2;1;
40;34;3;9;
41;35;5;10;
42;36;5;6;
43;37;4;2;
44;38;4;4;
44;39;5;10;
46;40;1;3;
48;41;1;8;
48;42;5;3;
48;43;4;1;
50;44;5;8;
51;45;2;5;
52;46;3;5;
52;47;1;8;
52;48;3;3;
55;49;2;5;
55;50;5;6;
56;51;2;3;
56;52;2;9;
57;53;3;6;
58;54;1;7;
60;55;1;3;
60;56;1;1;
63;57;3;5;
65;58;1;8;
68;59;1;3;
68;60;5;9;
69;61;2;4;
69;62;4;6;
75;63;2;8;
77;64;4;8;
77;65;5;6;
79;66;2;3;
82;67;5;9;
84;68;4;1;
85;69;2;8;
88;70;2;5;
94;71;5;2;
94;72;5;8;
95;73;5;9;
96;74;4;3;
98;75;5;6;
100;76;4;6;
100;77;3;3;
104;78;5;8;
104;79;5;9;
105;80;5;2;
106;81;5;10;
110;82;3;1;
113;83;3;8;
114;84;1;1;
115;85;2;2;
117;86;4;10;
117;87;1;10;
117;88;1;1;
117;89;1;2;
118;90;3;4;
119;91;2;6;
